Sensor, Timestamp, Value
LoadCell, 2024-05-06 11:26:22.449746, None
DMM, 2024-05-06 11:26:22.449746, 9.9e+37
LoadCell, 2024-05-06 11:26:23.094371, 0.0004
DMM, 2024-05-06 11:26:23.094371, 9.9e+37
LoadCell, 2024-05-06 11:26:23.107090, None
DMM, 2024-05-06 11:26:23.107090, 9.9e+37
LoadCell, 2024-05-06 11:26:23.128761, None
DMM, 2024-05-06 11:26:23.128761, 9.9e+37
LoadCell, 2024-05-06 11:26:23.142186, None
DMM, 2024-05-06 11:26:23.142186, 9.9e+37
LoadCell, 2024-05-06 11:26:23.168105, None
DMM, 2024-05-06 11:26:23.168105, 9.9e+37
LoadCell, 2024-05-06 11:26:23.188792, 0.0005
DMM, 2024-05-06 11:26:23.188792, 9.9e+37
LoadCell, 2024-05-06 11:26:23.208869, None
DMM, 2024-05-06 11:26:23.208869, 9.9e+37
LoadCell, 2024-05-06 11:26:23.230504, None
DMM, 2024-05-06 11:26:23.230504, 9.9e+37
LoadCell, 2024-05-06 11:26:23.248808, None
DMM, 2024-05-06 11:26:23.248808, 9.9e+37
LoadCell, 2024-05-06 11:26:23.269387, None
DMM, 2024-05-06 11:26:23.269387, 9.9e+37
LoadCell, 2024-05-06 11:26:23.288110, 0.0004
DMM, 2024-05-06 11:26:23.288110, 9.9e+37
LoadCell, 2024-05-06 11:26:23.308260, None
DMM, 2024-05-06 11:26:23.308260, 9.9e+37
LoadCell, 2024-05-06 11:26:23.324170, None
DMM, 2024-05-06 11:26:23.324170, 9.9e+37
LoadCell, 2024-05-06 11:26:23.348895, None
DMM, 2024-05-06 11:26:23.348895, 9.9e+37
LoadCell, 2024-05-06 11:26:23.368516, None
DMM, 2024-05-06 11:26:23.368516, 9.9e+37
LoadCell, 2024-05-06 11:26:23.388295, 0.0004
DMM, 2024-05-06 11:26:23.388295, 9.9e+37
LoadCell, 2024-05-06 11:26:23.408156, None
DMM, 2024-05-06 11:26:23.408156, 9.9e+37
LoadCell, 2024-05-06 11:26:23.425391, None
DMM, 2024-05-06 11:26:23.425391, 9.9e+37
LoadCell, 2024-05-06 11:26:23.440990, None
DMM, 2024-05-06 11:26:23.440990, 9.9e+37
LoadCell, 2024-05-06 11:26:23.468809, None
DMM, 2024-05-06 11:26:23.468809, 9.9e+37
LoadCell, 2024-05-06 11:26:23.487762, 0.0005
DMM, 2024-05-06 11:26:23.487762, 9.9e+37
LoadCell, 2024-05-06 11:26:23.501736, None
DMM, 2024-05-06 11:26:23.501736, 9.9e+37
LoadCell, 2024-05-06 11:26:23.524421, None
DMM, 2024-05-06 11:26:23.524421, 9.9e+37
LoadCell, 2024-05-06 11:26:23.545251, None
DMM, 2024-05-06 11:26:23.545251, 9.9e+37
LoadCell, 2024-05-06 11:26:23.571098, None
DMM, 2024-05-06 11:26:23.571098, 9.9e+37
LoadCell, 2024-05-06 11:26:23.588091, 0.0004
DMM, 2024-05-06 11:26:23.588091, 9.9e+37
LoadCell, 2024-05-06 11:26:23.608811, None
DMM, 2024-05-06 11:26:23.608811, 9.9e+37
LoadCell, 2024-05-06 11:26:23.628685, None
DMM, 2024-05-06 11:26:23.628685, 9.9e+37
LoadCell, 2024-05-06 11:26:23.640700, None
DMM, 2024-05-06 11:26:23.640700, 9.9e+37
LoadCell, 2024-05-06 11:26:23.669019, None
DMM, 2024-05-06 11:26:23.669019, 9.9e+37
LoadCell, 2024-05-06 11:26:23.688552, 0.0004
DMM, 2024-05-06 11:26:23.688552, 9.9e+37
LoadCell, 2024-05-06 11:26:23.708877, None
DMM, 2024-05-06 11:26:23.708877, 9.9e+37
LoadCell, 2024-05-06 11:26:23.728583, None
DMM, 2024-05-06 11:26:23.728583, 9.9e+37
LoadCell, 2024-05-06 11:26:23.740757, None
DMM, 2024-05-06 11:26:23.740757, 9.9e+37
LoadCell, 2024-05-06 11:26:23.769237, None
DMM, 2024-05-06 11:26:23.769237, 9.9e+37
LoadCell, 2024-05-06 11:26:23.785619, 0.0004
DMM, 2024-05-06 11:26:23.785619, 9.9e+37
LoadCell, 2024-05-06 11:26:23.807890, None
DMM, 2024-05-06 11:26:23.807890, 9.9e+37
LoadCell, 2024-05-06 11:26:23.828551, None
DMM, 2024-05-06 11:26:23.828551, 9.9e+37
LoadCell, 2024-05-06 11:26:23.848901, None
DMM, 2024-05-06 11:26:23.848901, 9.9e+37
LoadCell, 2024-05-06 11:26:23.870196, None
DMM, 2024-05-06 11:26:23.870196, 9.9e+37
LoadCell, 2024-05-06 11:26:23.888734, 0.0004
DMM, 2024-05-06 11:26:23.888734, 9.9e+37
LoadCell, 2024-05-06 11:26:23.901769, None
DMM, 2024-05-06 11:26:23.901769, 9.9e+37
LoadCell, 2024-05-06 11:26:23.924462, None
DMM, 2024-05-06 11:26:23.924462, 9.9e+37
LoadCell, 2024-05-06 11:26:23.940491, None
DMM, 2024-05-06 11:26:23.940491, 9.9e+37
LoadCell, 2024-05-06 11:26:23.967908, None
DMM, 2024-05-06 11:26:23.967908, 9.9e+37
LoadCell, 2024-05-06 11:26:23.987667, 0.0004
DMM, 2024-05-06 11:26:23.987667, 9.9e+37
LoadCell, 2024-05-06 11:26:24.011269, None
DMM, 2024-05-06 11:26:24.011269, 9.9e+37
LoadCell, 2024-05-06 11:26:24.034565, None
DMM, 2024-05-06 11:26:24.034565, 9.9e+37
LoadCell, 2024-05-06 11:26:24.040815, None
DMM, 2024-05-06 11:26:24.040815, 9.9e+37
LoadCell, 2024-05-06 11:26:24.068912, None
DMM, 2024-05-06 11:26:24.068912, 9.9e+37
LoadCell, 2024-05-06 11:26:24.087193, 0.0004
DMM, 2024-05-06 11:26:24.087193, 9.9e+37
LoadCell, 2024-05-06 11:26:24.108604, None
DMM, 2024-05-06 11:26:24.108604, 9.9e+37
LoadCell, 2024-05-06 11:26:24.127794, None
DMM, 2024-05-06 11:26:24.127794, 9.9e+37
LoadCell, 2024-05-06 11:26:24.140727, None
DMM, 2024-05-06 11:26:24.140727, 9.9e+37
LoadCell, 2024-05-06 11:26:24.168560, None
DMM, 2024-05-06 11:26:24.168560, 9.9e+37
LoadCell, 2024-05-06 11:26:24.188121, 0.0004
DMM, 2024-05-06 11:26:24.188121, 9.9e+37
LoadCell, 2024-05-06 11:26:24.208012, None
DMM, 2024-05-06 11:26:24.208012, 9.9e+37
LoadCell, 2024-05-06 11:26:24.231330, None
DMM, 2024-05-06 11:26:24.231330, 9.9e+37
LoadCell, 2024-05-06 11:26:24.248574, None
DMM, 2024-05-06 11:26:24.248574, 9.9e+37
LoadCell, 2024-05-06 11:26:24.269750, None
DMM, 2024-05-06 11:26:24.269750, 9.9e+37
LoadCell, 2024-05-06 11:26:24.287424, 0.0005
DMM, 2024-05-06 11:26:24.287424, 9.9e+37
LoadCell, 2024-05-06 11:26:24.310003, None
DMM, 2024-05-06 11:26:24.310003, 9.9e+37
LoadCell, 2024-05-06 11:26:24.325269, None
DMM, 2024-05-06 11:26:24.325269, 9.9e+37
LoadCell, 2024-05-06 11:26:24.345960, None
DMM, 2024-05-06 11:26:24.345960, 9.9e+37
LoadCell, 2024-05-06 11:26:24.368872, None
DMM, 2024-05-06 11:26:24.368872, 9.9e+37
LoadCell, 2024-05-06 11:26:24.387732, 0.0005
DMM, 2024-05-06 11:26:24.387732, 9.9e+37
LoadCell, 2024-05-06 11:26:24.408471, None
DMM, 2024-05-06 11:26:24.408471, 9.9e+37
LoadCell, 2024-05-06 11:26:24.425615, None
DMM, 2024-05-06 11:26:24.425615, 9.9e+37
LoadCell, 2024-05-06 11:26:24.451554, None
DMM, 2024-05-06 11:26:24.451554, 9.9e+37
LoadCell, 2024-05-06 11:26:24.468934, None
DMM, 2024-05-06 11:26:24.468934, 9.9e+37
