Sensor, Timestamp, Value
LoadCell, 2024-05-06 08:59:57.343845, None
DMM, 2024-05-06 08:59:57.343845, 9.9e+37
LoadCell, 2024-05-06 08:59:58.029334, 0.0009
DMM, 2024-05-06 08:59:58.029334, 9.9e+37
LoadCell, 2024-05-06 08:59:58.046627, None
DMM, 2024-05-06 08:59:58.046627, 9.9e+37
LoadCell, 2024-05-06 08:59:58.069850, None
DMM, 2024-05-06 08:59:58.069850, 9.9e+37
LoadCell, 2024-05-06 08:59:58.091366, None
DMM, 2024-05-06 08:59:58.091366, 9.9e+37
LoadCell, 2024-05-06 08:59:58.110491, None
DMM, 2024-05-06 08:59:58.110491, 9.9e+37
LoadCell, 2024-05-06 08:59:58.129687, 0.0009
DMM, 2024-05-06 08:59:58.129687, 9.9e+37
LoadCell, 2024-05-06 08:59:58.150070, None
DMM, 2024-05-06 08:59:58.150070, 9.9e+37
LoadCell, 2024-05-06 08:59:58.169930, None
DMM, 2024-05-06 08:59:58.169930, 9.9e+37
LoadCell, 2024-05-06 08:59:58.188549, None
DMM, 2024-05-06 08:59:58.188549, 9.9e+37
LoadCell, 2024-05-06 08:59:58.213891, None
DMM, 2024-05-06 08:59:58.213891, 9.9e+37
LoadCell, 2024-05-06 08:59:58.230702, 0.0009
DMM, 2024-05-06 08:59:58.230702, 9.9e+37
LoadCell, 2024-05-06 08:59:58.252171, None
DMM, 2024-05-06 08:59:58.252171, 9.9e+37
LoadCell, 2024-05-06 08:59:58.269962, None
DMM, 2024-05-06 08:59:58.269962, 9.9e+37
LoadCell, 2024-05-06 08:59:58.290527, None
DMM, 2024-05-06 08:59:58.290527, 9.9e+37
LoadCell, 2024-05-06 08:59:58.306845, None
DMM, 2024-05-06 08:59:58.306845, 9.9e+37
LoadCell, 2024-05-06 08:59:58.329542, 0.0009
DMM, 2024-05-06 08:59:58.329542, 9.9e+37
LoadCell, 2024-05-06 08:59:58.349806, None
DMM, 2024-05-06 08:59:58.349806, 9.9e+37
LoadCell, 2024-05-06 08:59:58.369898, None
DMM, 2024-05-06 08:59:58.369898, 9.9e+37
LoadCell, 2024-05-06 08:59:58.390810, None
DMM, 2024-05-06 08:59:58.390810, 9.9e+37
LoadCell, 2024-05-06 08:59:58.409948, None
DMM, 2024-05-06 08:59:58.409948, 9.9e+37
LoadCell, 2024-05-06 08:59:58.429623, 0.0009
DMM, 2024-05-06 08:59:58.429623, 9.9e+37
LoadCell, 2024-05-06 08:59:58.449832, None
DMM, 2024-05-06 08:59:58.449832, 9.9e+37
LoadCell, 2024-05-06 08:59:58.471073, None
DMM, 2024-05-06 08:59:58.471073, 9.9e+37
LoadCell, 2024-05-06 08:59:58.479683, None
DMM, 2024-05-06 08:59:58.479683, 9.9e+37
LoadCell, 2024-05-06 08:59:58.509496, None
DMM, 2024-05-06 08:59:58.509496, 9.9e+37
LoadCell, 2024-05-06 08:59:58.530678, 0.0009
DMM, 2024-05-06 08:59:58.530678, 9.9e+37
LoadCell, 2024-05-06 08:59:58.552867, None
DMM, 2024-05-06 08:59:58.552867, 9.9e+37
LoadCell, 2024-05-06 08:59:58.571139, None
DMM, 2024-05-06 08:59:58.571139, 9.9e+37
LoadCell, 2024-05-06 08:59:58.591807, None
DMM, 2024-05-06 08:59:58.591807, 9.9e+37
LoadCell, 2024-05-06 08:59:58.611393, None
DMM, 2024-05-06 08:59:58.611393, 9.9e+37
LoadCell, 2024-05-06 08:59:58.631735, 0.001
DMM, 2024-05-06 08:59:58.631735, 9.9e+37
LoadCell, 2024-05-06 08:59:58.653527, None
DMM, 2024-05-06 08:59:58.653527, 9.9e+37
LoadCell, 2024-05-06 08:59:58.671229, None
DMM, 2024-05-06 08:59:58.671229, 9.9e+37
LoadCell, 2024-05-06 08:59:58.689671, None
DMM, 2024-05-06 08:59:58.689671, 9.9e+37
LoadCell, 2024-05-06 08:59:58.711539, None
DMM, 2024-05-06 08:59:58.711539, 9.9e+37
LoadCell, 2024-05-06 08:59:58.730839, 0.0009
DMM, 2024-05-06 08:59:58.730839, 9.9e+37
LoadCell, 2024-05-06 08:59:58.750325, None
DMM, 2024-05-06 08:59:58.750325, 9.9e+37
LoadCell, 2024-05-06 08:59:58.773795, None
DMM, 2024-05-06 08:59:58.773795, 9.9e+37
LoadCell, 2024-05-06 08:59:58.781132, None
DMM, 2024-05-06 08:59:58.781132, 9.9e+37
LoadCell, 2024-05-06 08:59:58.810575, None
DMM, 2024-05-06 08:59:58.810575, 9.9e+37
LoadCell, 2024-05-06 08:59:58.832926, 0.001
DMM, 2024-05-06 08:59:58.832926, 9.9e+37
LoadCell, 2024-05-06 08:59:58.845860, None
DMM, 2024-05-06 08:59:58.845860, 9.9e+37
LoadCell, 2024-05-06 08:59:58.862033, None
DMM, 2024-05-06 08:59:58.862033, 9.9e+37
LoadCell, 2024-05-06 08:59:58.887171, None
DMM, 2024-05-06 08:59:58.887171, 9.9e+37
LoadCell, 2024-05-06 08:59:58.909269, None
DMM, 2024-05-06 08:59:58.909269, 9.9e+37
LoadCell, 2024-05-06 08:59:58.930652, 0.001
DMM, 2024-05-06 08:59:58.930652, 9.9e+37
LoadCell, 2024-05-06 08:59:58.949993, None
DMM, 2024-05-06 08:59:58.949993, 9.9e+37
LoadCell, 2024-05-06 08:59:58.969958, None
DMM, 2024-05-06 08:59:58.969958, 9.9e+37
LoadCell, 2024-05-06 08:59:58.991572, None
DMM, 2024-05-06 08:59:58.991572, 9.9e+37
LoadCell, 2024-05-06 08:59:59.010128, None
DMM, 2024-05-06 08:59:59.010128, 9.9e+37
LoadCell, 2024-05-06 08:59:59.030077, 0.001
DMM, 2024-05-06 08:59:59.030077, 9.9e+37
LoadCell, 2024-05-06 08:59:59.051124, None
DMM, 2024-05-06 08:59:59.051124, 9.9e+37
LoadCell, 2024-05-06 08:59:59.071127, None
DMM, 2024-05-06 08:59:59.071127, 9.9e+37
LoadCell, 2024-05-06 08:59:59.091891, None
DMM, 2024-05-06 08:59:59.091891, 9.9e+37
LoadCell, 2024-05-06 08:59:59.110279, None
DMM, 2024-05-06 08:59:59.110279, 9.9e+37
LoadCell, 2024-05-06 08:59:59.132183, 0.0009
DMM, 2024-05-06 08:59:59.132183, 9.9e+37
LoadCell, 2024-05-06 08:59:59.146691, None
DMM, 2024-05-06 08:59:59.146691, 9.9e+37
LoadCell, 2024-05-06 08:59:59.165129, None
DMM, 2024-05-06 08:59:59.165129, 9.9e+37
LoadCell, 2024-05-06 08:59:59.193616, None
DMM, 2024-05-06 08:59:59.193616, 9.9e+37
LoadCell, 2024-05-06 08:59:59.208645, None
DMM, 2024-05-06 08:59:59.208645, 9.9e+37
LoadCell, 2024-05-06 08:59:59.230969, 0.001
DMM, 2024-05-06 08:59:59.230969, 9.9e+37
LoadCell, 2024-05-06 08:59:59.251030, None
DMM, 2024-05-06 08:59:59.251030, 9.9e+37
LoadCell, 2024-05-06 08:59:59.272030, None
DMM, 2024-05-06 08:59:59.272030, 9.9e+37
LoadCell, 2024-05-06 08:59:59.289580, None
DMM, 2024-05-06 08:59:59.289580, 9.9e+37
LoadCell, 2024-05-06 08:59:59.308725, None
DMM, 2024-05-06 08:59:59.308725, 9.9e+37
LoadCell, 2024-05-06 08:59:59.330099, 0.001
DMM, 2024-05-06 08:59:59.330099, 9.9e+37
LoadCell, 2024-05-06 08:59:59.350199, None
DMM, 2024-05-06 08:59:59.350199, 9.9e+37
LoadCell, 2024-05-06 08:59:59.371164, None
DMM, 2024-05-06 08:59:59.371164, 9.9e+37
LoadCell, 2024-05-06 08:59:59.389827, None
DMM, 2024-05-06 08:59:59.389827, 9.9e+37
LoadCell, 2024-05-06 08:59:59.412173, None
DMM, 2024-05-06 08:59:59.412173, 9.9e+37
LoadCell, 2024-05-06 08:59:59.431603, 0.001
DMM, 2024-05-06 08:59:59.431603, 9.9e+37
LoadCell, 2024-05-06 08:59:59.451590, None
DMM, 2024-05-06 08:59:59.451590, 9.9e+37
LoadCell, 2024-05-06 08:59:59.470105, None
