Load (lbf),Resistance (Ohms)
1.2316,17499.2368
1.7312,12014.6931
2.2438,8143.39969
2.7224,7078.44417
3.2524,6887.984
3.7386,4712.56901
4.2524,4265.12233
4.8352,3681.55248
5.247,3726.86109
5.7694,3060.41817
6.245,2798.40634
6.7526,2748.1906
7.2793,3297.57485
7.7553,2438.04816
8.2385,2120.60287
8.7781,2193.03429
9.2174,2015.97382
9.8945,1890.16703
10.364,1897.6235
10.738,1703.76967
