Sensor, Timestamp, Value
LoadCell, 2024-05-02 21:26:24.988256, None
DMM, 2024-05-02 21:26:24.988256, 546094.786
LoadCell, 2024-05-02 21:26:25.689114, 0.00065
DMM, 2024-05-02 21:26:25.689114, 547153.015
LoadCell, 2024-05-02 21:26:25.711875, None
DMM, 2024-05-02 21:26:25.711875, 547193.479
LoadCell, 2024-05-02 21:26:25.731222, None
DMM, 2024-05-02 21:26:25.731222, 547262.341
LoadCell, 2024-05-02 21:26:25.750323, None
DMM, 2024-05-02 21:26:25.750323, 546998.224
LoadCell, 2024-05-02 21:26:25.770767, None
DMM, 2024-05-02 21:26:25.770767, 546712.308
LoadCell, 2024-05-02 21:26:25.790378, 0.00059
DMM, 2024-05-02 21:26:25.790378, 547303.817
LoadCell, 2024-05-02 21:26:25.811136, None
DMM, 2024-05-02 21:26:25.811136, 547069.534
LoadCell, 2024-05-02 21:26:25.830398, None
DMM, 2024-05-02 21:26:25.830398, 547624.638
LoadCell, 2024-05-02 21:26:25.852731, None
DMM, 2024-05-02 21:26:25.852731, 546592.493
LoadCell, 2024-05-02 21:26:25.870304, None
DMM, 2024-05-02 21:26:25.870304, 546129.269
LoadCell, 2024-05-02 21:26:25.890404, 0.00058
DMM, 2024-05-02 21:26:25.890404, 547924.818
LoadCell, 2024-05-02 21:26:25.911184, None
DMM, 2024-05-02 21:26:25.911184, 547704.744
LoadCell, 2024-05-02 21:26:25.930945, None
DMM, 2024-05-02 21:26:25.930945, 547251.065
LoadCell, 2024-05-02 21:26:25.950438, None
DMM, 2024-05-02 21:26:25.950438, 547895.53
LoadCell, 2024-05-02 21:26:25.970829, None
DMM, 2024-05-02 21:26:25.970829, 547785.363
LoadCell, 2024-05-02 21:26:25.991070, 0.00059
DMM, 2024-05-02 21:26:25.991070, 548648.9
LoadCell, 2024-05-02 21:26:26.011002, None
DMM, 2024-05-02 21:26:26.011002, 549240.293
LoadCell, 2024-05-02 21:26:26.031113, None
DMM, 2024-05-02 21:26:26.031113, 549416.173
LoadCell, 2024-05-02 21:26:26.050461, None
DMM, 2024-05-02 21:26:26.050461, 548871.976
LoadCell, 2024-05-02 21:26:26.074769, None
DMM, 2024-05-02 21:26:26.074769, 548695.256
LoadCell, 2024-05-02 21:26:26.091344, 0.0006
