Sensor, Timestamp, Value
LoadCell, 2024-04-29 13:56:46.197517, None
DMM, 2024-04-29 13:56:46.197517, 350816.34
LoadCell, 2024-04-29 13:56:46.820518, 0.005
DMM, 2024-04-29 13:56:46.820518, 348750.002
LoadCell, 2024-04-29 13:56:46.849698, None
DMM, 2024-04-29 13:56:46.849698, 349360.006
LoadCell, 2024-04-29 13:56:46.869087, None
DMM, 2024-04-29 13:56:46.869087, 349798.066
LoadCell, 2024-04-29 13:56:46.889004, None
DMM, 2024-04-29 13:56:46.889004, 349888.114
LoadCell, 2024-04-29 13:56:46.909470, None
DMM, 2024-04-29 13:56:46.909470, 349226.91
LoadCell, 2024-04-29 13:56:46.929669, 0.005
DMM, 2024-04-29 13:56:46.929669, 347854.52
LoadCell, 2024-04-29 13:56:46.951451, None
DMM, 2024-04-29 13:56:46.951451, 348767.886
LoadCell, 2024-04-29 13:56:46.970373, None
DMM, 2024-04-29 13:56:46.970373, 349332.7
LoadCell, 2024-04-29 13:56:46.989076, None
DMM, 2024-04-29 13:56:46.989076, 350163.367
LoadCell, 2024-04-29 13:56:47.009593, None
DMM, 2024-04-29 13:56:47.009593, 349876.23
LoadCell, 2024-04-29 13:56:47.025375, 0.005
DMM, 2024-04-29 13:56:47.025375, 348933.076
LoadCell, 2024-04-29 13:56:47.050507, None
DMM, 2024-04-29 13:56:47.050507, 349023.125
LoadCell, 2024-04-29 13:56:47.070989, None
DMM, 2024-04-29 13:56:47.070989, 349923.144
LoadCell, 2024-04-29 13:56:47.089863, None
DMM, 2024-04-29 13:56:47.089863, 350949.127
LoadCell, 2024-04-29 13:56:47.109133, None
DMM, 2024-04-29 13:56:47.109133, 350302.381
LoadCell, 2024-04-29 13:56:47.120474, 0.005
DMM, 2024-04-29 13:56:47.120474, 349517.637
LoadCell, 2024-04-29 13:56:47.149808, None
DMM, 2024-04-29 13:56:47.149808, 350223.041
LoadCell, 2024-04-29 13:56:47.171290, None
DMM, 2024-04-29 13:56:47.171290, 350081.192
LoadCell, 2024-04-29 13:56:47.189182, None
DMM, 2024-04-29 13:56:47.189182, 350850.07
LoadCell, 2024-04-29 13:56:47.209610, None
DMM, 2024-04-29 13:56:47.209610, 350191.422
LoadCell, 2024-04-29 13:56:47.233611, 0.005
DMM, 2024-04-29 13:56:47.233611, 348889.888
LoadCell, 2024-04-29 13:56:47.249988, None
DMM, 2024-04-29 13:56:47.249988, 349002.899
LoadCell, 2024-04-29 13:56:47.269829, None
DMM, 2024-04-29 13:56:47.269829, 349580.809
LoadCell, 2024-04-29 13:56:47.290062, None
DMM, 2024-04-29 13:56:47.290062, 349780.399
LoadCell, 2024-04-29 13:56:47.309853, None
DMM, 2024-04-29 13:56:47.309853, 349307.183
LoadCell, 2024-04-29 13:56:47.325943, 0.005
DMM, 2024-04-29 13:56:47.325943, 347949.092
LoadCell, 2024-04-29 13:56:47.349457, None
DMM, 2024-04-29 13:56:47.349457, 348238.822
LoadCell, 2024-04-29 13:56:47.369100, None
DMM, 2024-04-29 13:56:47.369100, 348860.442
LoadCell, 2024-04-29 13:56:47.391011, None
DMM, 2024-04-29 13:56:47.391011, 350209.959
LoadCell, 2024-04-29 13:56:47.409572, None
DMM, 2024-04-29 13:56:47.409572, 350709.481
LoadCell, 2024-04-29 13:56:47.425033, 0.005
