Load (lbf),Resistance (Ohms)
4.0053,5012.86677
4.0079,5047.9398
4.012,5081.40249
4.0165,4926.29992
4.0225,5003.8654
4.0249,4995.39423
4.0296,5009.11954
4.039,4889.21009
4.0434,4994.65143
4.0507,5023.95741
4.0551,4914.52888
4.0628,4924.14911
4.0721,4885.62763
4.0751,4845.54636
4.0843,4851.05533
4.0892,4862.68321
4.0967,4982.23417
4.105,4767.7116
4.1111,4691.71647
4.1165,4969.53296
4.1194,4962.57763
4.1252,4844.32955
4.1317,4725.07086
4.1352,4862.21818
4.141,4923.93058
4.1447,4778.50321
4.147,4879.0702
4.154,4864.83251
4.1617,4780.71558
4.1679,4796.41687
4.1734,4625.76477
4.176,4963.95457
4.179,4889.90054
4.1881,4728.55974
4.1925,4929.5654
4.1934,4688.9853
4.2007,4784.18133
4.2062,4810.67821
4.2085,4798.44807
4.2108,4745.28611
4.2129,4715.23419
4.2304,4666.51489
4.2677,4822.36997
4.2769,4783.00741
4.2794,4647.69097
4.2829,4664.14699
4.2858,4614.87043
4.2931,4654.24951
4.2984,4572.91703
4.3027,4498.55187
4.3053,4455.80706
4.3082,4481.55062
4.3102,4472.27543
4.3129,4658.66193
4.3143,4784.72213
4.3144,4600.66935
4.3144,4499.85212
4.3148,4567.86992
4.3152,4559.40742
4.3158,4577.90737
4.3169,4617.1713
4.3183,4625.15984
4.3198,4635.88203
4.321,4669.96539
4.3215,4589.12691
4.3228,4653.08845
4.3241,4650.78966
4.3248,4678.50198
4.3259,4522.66312
4.3276,4556.00197
4.3295,4634.27664
4.3314,4590.95254
4.3336,4576.87211
4.3355,4580.16025
4.3369,4508.1443
4.3381,4615.69551
4.3392,4490.12845
4.3397,4702.93289
4.3402,4628.83969
4.3406,4370.14772
4.341,4558.45675
4.3436,4439.52193
4.3466,4527.46102
4.3486,4520.98807
4.3525,4533.04992
4.3569,4661.54548
4.3613,4474.50608
4.3649,4535.90378
4.3692,4572.54652
4.3711,4509.14382
4.3748,4523.73922
4.3798,4578.49541
4.3837,4348.47516
4.3865,4470.67718
4.389,4516.32238
4.3942,4449.06548
4.4028,4497.00147
4.4055,4395.45681
4.4073,4333.64077
4.4125,4488.09423
4.4189,4567.37503
4.4208,4442.16009
4.4244,4584.18295
4.43,4461.3691
4.438,4453.95342
4.4483,4464.40001
4.4549,4518.81348
4.4584,4356.11006
4.4599,4529.72147
4.4619,4454.05329
4.4646,4339.36788
4.4663,4426.44917
4.4678,4469.16541
4.4732,4572.81617
4.4814,4469.84743
4.4834,4406.99879
4.485,4429.33893
4.489,4493.59625
4.495,4328.80508
4.4998,4438.44294
4.5036,4445.10101
4.5089,4379.57566
4.5153,4363.34836
4.5219,4384.86357
4.5308,4485.72658
4.5353,4463.78924
4.54,4405.15416
4.5459,4454.74903
4.557,4467.25111
4.5673,4452.03989
4.5744,4369.4277
4.5854,4403.76127
4.5898,4340.81135
4.5953,4307.63165
4.6031,4409.55287
4.608,4391.94418
4.612,4318.38836
4.6167,4363.7759
4.6202,4388.68208
4.6255,4279.91808
4.6305,4406.75567
4.6328,4312.84931
4.6372,4316.51625
4.6451,4294.28513
4.6502,4278.9494
4.653,4303.65282
4.6576,4339.01128
4.6671,4317.42771
4.6732,4410.06434
4.6782,4284.9054
4.6824,4275.82585
4.6851,4385.50442
4.6942,4318.29501
4.7011,4327.66174
4.7068,4326.55532
4.7173,4219.41947
4.7225,4471.09904
4.7278,4356.01994
4.7338,4288.32755
4.7363,4202.69492
4.7419,4275.25472
4.7504,4192.95511
4.7546,4089.5314
4.7591,4190.83627
4.7669,4282.79897
4.7713,4353.15575
4.7773,4150.96725
