Sensor, Timestamp, Value
LoadCell, 2024-05-15 14:22:45.796874, None
DMM, 2024-05-15 14:22:45.796874, 1852556.71
LoadCell, 2024-05-15 14:22:46.423578, 0.0033
DMM, 2024-05-15 14:22:46.423578, 1849193.31
LoadCell, 2024-05-15 14:22:46.441918, None
DMM, 2024-05-15 14:22:46.441918, 1857591.32
LoadCell, 2024-05-15 14:22:46.463881, None
DMM, 2024-05-15 14:22:46.463881, 1852213.41
LoadCell, 2024-05-15 14:22:46.473025, None
DMM, 2024-05-15 14:22:46.473025, 1842536.81
LoadCell, 2024-05-15 14:22:46.498492, None
DMM, 2024-05-15 14:22:46.498492, 1843204.08
LoadCell, 2024-05-15 14:22:46.523183, 0.0033
DMM, 2024-05-15 14:22:46.523183, 1847292.49
LoadCell, 2024-05-15 14:22:46.544392, None
DMM, 2024-05-15 14:22:46.544392, 1856699.64
LoadCell, 2024-05-15 14:22:46.556453, None
DMM, 2024-05-15 14:22:46.556453, 1852394.62
LoadCell, 2024-05-15 14:22:46.579960, None
DMM, 2024-05-15 14:22:46.579960, 1845556.49
LoadCell, 2024-05-15 14:22:46.596406, None
DMM, 2024-05-15 14:22:46.596406, 1849427.47
LoadCell, 2024-05-15 14:22:46.624158, 0.0033
DMM, 2024-05-15 14:22:46.624158, 1851985.81
LoadCell, 2024-05-15 14:22:46.643435, None
DMM, 2024-05-15 14:22:46.643435, 1852886.64
LoadCell, 2024-05-15 14:22:46.663302, None
DMM, 2024-05-15 14:22:46.663302, 1848255.34
LoadCell, 2024-05-15 14:22:46.678684, None
DMM, 2024-05-15 14:22:46.678684, 1841738.91
LoadCell, 2024-05-15 14:22:46.697674, None
DMM, 2024-05-15 14:22:46.697674, 1843732.74
LoadCell, 2024-05-15 14:22:46.723891, 0.0033
DMM, 2024-05-15 14:22:46.723891, 1848241.55
LoadCell, 2024-05-15 14:22:46.744261, None
DMM, 2024-05-15 14:22:46.744261, 1852567.54
LoadCell, 2024-05-15 14:22:46.761735, None
DMM, 2024-05-15 14:22:46.761735, 1847556.32
LoadCell, 2024-05-15 14:22:46.778773, None
DMM, 2024-05-15 14:22:46.778773, 1839097.28
LoadCell, 2024-05-15 14:22:46.792141, None
DMM, 2024-05-15 14:22:46.792141, 1843270.15
LoadCell, 2024-05-15 14:22:46.824169, 0.0034
DMM, 2024-05-15 14:22:46.824169, 1845887.24
LoadCell, 2024-05-15 14:22:46.843489, None
DMM, 2024-05-15 14:22:46.843489, 1849585.51
LoadCell, 2024-05-15 14:22:46.861770, None
DMM, 2024-05-15 14:22:46.861770, 1846876.45
LoadCell, 2024-05-15 14:22:46.878842, None
DMM, 2024-05-15 14:22:46.878842, 1842762.82
LoadCell, 2024-05-15 14:22:46.892260, None
DMM, 2024-05-15 14:22:46.892260, 1844850.19
LoadCell, 2024-05-15 14:22:46.924229, 0.0033
DMM, 2024-05-15 14:22:46.924229, 1848766.74
LoadCell, 2024-05-15 14:22:46.944069, None
DMM, 2024-05-15 14:22:46.944069, 1858359.87
LoadCell, 2024-05-15 14:22:46.963336, None
DMM, 2024-05-15 14:22:46.963336, 1855446.66
LoadCell, 2024-05-15 14:22:46.980580, None
DMM, 2024-05-15 14:22:46.980580, 1852036.86
LoadCell, 2024-05-15 14:22:47.005722, None
DMM, 2024-05-15 14:22:47.005722, 1850549.49
LoadCell, 2024-05-15 14:22:47.023981, 0.0033
DMM, 2024-05-15 14:22:47.023981, 1852427.84
LoadCell, 2024-05-15 14:22:47.043956, None
DMM, 2024-05-15 14:22:47.043956, 1858441.15
LoadCell, 2024-05-15 14:22:47.063019, None
DMM, 2024-05-15 14:22:47.063019, 1851670.62
LoadCell, 2024-05-15 14:22:47.079188, None
DMM, 2024-05-15 14:22:47.079188, 1839927.56
LoadCell, 2024-05-15 14:22:47.106282, None
DMM, 2024-05-15 14:22:47.106282, 1842433.62
LoadCell, 2024-05-15 14:22:47.123991, 0.0034
DMM, 2024-05-15 14:22:47.123991, 1847222.41
LoadCell, 2024-05-15 14:22:47.144001, None
DMM, 2024-05-15 14:22:47.144001, 1858894.48
LoadCell, 2024-05-15 14:22:47.162985, None
DMM, 2024-05-15 14:22:47.162985, 1858576.5
LoadCell, 2024-05-15 14:22:47.183349, None
DMM, 2024-05-15 14:22:47.183349, 1848511.54
LoadCell, 2024-05-15 14:22:47.190022, None
DMM, 2024-05-15 14:22:47.190022, 1846794.88
LoadCell, 2024-05-15 14:22:47.226930, 0.0034
DMM, 2024-05-15 14:22:47.226930, 1849188.33
LoadCell, 2024-05-15 14:22:47.243778, None
DMM, 2024-05-15 14:22:47.243778, 1856869.23
LoadCell, 2024-05-15 14:22:47.262330, None
DMM, 2024-05-15 14:22:47.262330, 1854755.42
LoadCell, 2024-05-15 14:22:47.279200, None
DMM, 2024-05-15 14:22:47.279200, 1846492.53
LoadCell, 2024-05-15 14:22:47.298264, None
DMM, 2024-05-15 14:22:47.298264, 1844961.3
LoadCell, 2024-05-15 14:22:47.325238, 0.0032
DMM, 2024-05-15 14:22:47.325238, 1848895.87
LoadCell, 2024-05-15 14:22:47.344491, None
DMM, 2024-05-15 14:22:47.344491, 1856807.12
LoadCell, 2024-05-15 14:22:47.362425, None
DMM, 2024-05-15 14:22:47.362425, 1853702.46
LoadCell, 2024-05-15 14:22:47.378736, None
DMM, 2024-05-15 14:22:47.378736, 1841548.97
LoadCell, 2024-05-15 14:22:47.399915, None
DMM, 2024-05-15 14:22:47.399915, 1839779.4
LoadCell, 2024-05-15 14:22:47.424580, 0.0034
DMM, 2024-05-15 14:22:47.424580, 1840881.44
LoadCell, 2024-05-15 14:22:47.446641, None
DMM, 2024-05-15 14:22:47.446641, 1845350.28
LoadCell, 2024-05-15 14:22:47.462439, None
DMM, 2024-05-15 14:22:47.462439, 1844529.24
LoadCell, 2024-05-15 14:22:47.479137, None
DMM, 2024-05-15 14:22:47.479137, 1836510.56
LoadCell, 2024-05-15 14:22:47.495631, None
DMM, 2024-05-15 14:22:47.495631, 1840992.43
LoadCell, 2024-05-15 14:22:47.523963, 0.0033
DMM, 2024-05-15 14:22:47.523963, 1846781.49
LoadCell, 2024-05-15 14:22:47.545160, None
DMM, 2024-05-15 14:22:47.545160, 1853583.81
LoadCell, 2024-05-15 14:22:47.562976, None
DMM, 2024-05-15 14:22:47.562976, 1851781.1
LoadCell, 2024-05-15 14:22:47.578938, None
DMM, 2024-05-15 14:22:47.578938, 1841777.09
LoadCell, 2024-05-15 14:22:47.596183, None
DMM, 2024-05-15 14:22:47.596183, 1841503.43
LoadCell, 2024-05-15 14:22:47.623717, 0.0033
DMM, 2024-05-15 14:22:47.623717, 1844806.48
LoadCell, 2024-05-15 14:22:47.644295, None
DMM, 2024-05-15 14:22:47.644295, 1851137.79
LoadCell, 2024-05-15 14:22:47.662094, None
DMM, 2024-05-15 14:22:47.662094, 1851190.62
LoadCell, 2024-05-15 14:22:47.680009, None
DMM, 2024-05-15 14:22:47.680009, 1848701.63
LoadCell, 2024-05-15 14:22:47.697103, None
DMM, 2024-05-15 14:22:47.697103, 1849152.16
LoadCell, 2024-05-15 14:22:47.724316, 0.0033
DMM, 2024-05-15 14:22:47.724316, 1849230.2
LoadCell, 2024-05-15 14:22:47.743887, None
DMM, 2024-05-15 14:22:47.743887, 1857912.16
LoadCell, 2024-05-15 14:22:47.763644, None
DMM, 2024-05-15 14:22:47.763644, 1855877.18
LoadCell, 2024-05-15 14:22:47.782263, None
DMM, 2024-05-15 14:22:47.782263, 1846387.97
LoadCell, 2024-05-15 14:22:47.792410, None
DMM, 2024-05-15 14:22:47.792410, 1845788.26
LoadCell, 2024-05-15 14:22:47.824184, 0.0034
DMM, 2024-05-15 14:22:47.824184, 1849533.15
LoadCell, 2024-05-15 14:22:47.844161, None
DMM, 2024-05-15 14:22:47.844161, 1857497.08
LoadCell, 2024-05-15 14:22:47.862133, None
DMM, 2024-05-15 14:22:47.862133, 1860256.9
LoadCell, 2024-05-15 14:22:47.878456, None
DMM, 2024-05-15 14:22:47.878456, 1850951.34
LoadCell, 2024-05-15 14:22:47.892143, None
DMM, 2024-05-15 14:22:47.892143, 1847088.6
LoadCell, 2024-05-15 14:22:47.924102, 0.0033
DMM, 2024-05-15 14:22:47.924102, 1848618.25
LoadCell, 2024-05-15 14:22:47.944017, None
DMM, 2024-05-15 14:22:47.944017, 1855886.86
LoadCell, 2024-05-15 14:22:47.956145, None
DMM, 2024-05-15 14:22:47.956145, 1855021.49
LoadCell, 2024-05-15 14:22:47.978380, None
DMM, 2024-05-15 14:22:47.978380, 1848425.03
LoadCell, 2024-05-15 14:22:47.991146, None
DMM, 2024-05-15 14:22:47.991146, 1849526.93
LoadCell, 2024-05-15 14:22:48.024304, 0.0035
DMM, 2024-05-15 14:22:48.024304, 1851490.64
LoadCell, 2024-05-15 14:22:48.043942, None
DMM, 2024-05-15 14:22:48.043942, 1857046.71
LoadCell, 2024-05-15 14:22:48.063789, None
DMM, 2024-05-15 14:22:48.063789, 1859519.96
LoadCell, 2024-05-15 14:22:48.079405, None
DMM, 2024-05-15 14:22:48.079405, 1850122.07
LoadCell, 2024-05-15 14:22:48.105889, None
DMM, 2024-05-15 14:22:48.105889, 1849690.06
LoadCell, 2024-05-15 14:22:48.124051, 0.0035
DMM, 2024-05-15 14:22:48.124051, 1849015.66
LoadCell, 2024-05-15 14:22:48.144164, None
DMM, 2024-05-15 14:22:48.144164, 1851778.38
LoadCell, 2024-05-15 14:22:48.162818, None
DMM, 2024-05-15 14:22:48.162818, 1850860.64
LoadCell, 2024-05-15 14:22:48.178176, None
DMM, 2024-05-15 14:22:48.178176, 1844038.78
LoadCell, 2024-05-15 14:22:48.205325, None
DMM, 2024-05-15 14:22:48.205325, 1844074.17
LoadCell, 2024-05-15 14:22:48.224043, 0.0033
DMM, 2024-05-15 14:22:48.224043, 1848742.09
LoadCell, 2024-05-15 14:22:48.243820, None
DMM, 2024-05-15 14:22:48.243820, 1852296.02
LoadCell, 2024-05-15 14:22:48.261936, None
DMM, 2024-05-15 14:22:48.261936, 1850483.87
LoadCell, 2024-05-15 14:22:48.282771, None
DMM, 2024-05-15 14:22:48.282771, 1845978.96
LoadCell, 2024-05-15 14:22:48.289521, None
DMM, 2024-05-15 14:22:48.289521, 1842643.54
LoadCell, 2024-05-15 14:22:48.326166, 0.0033
DMM, 2024-05-15 14:22:48.326166, 1843108.42
LoadCell, 2024-05-15 14:22:48.343729, None
DMM, 2024-05-15 14:22:48.343729, 1850918.47
LoadCell, 2024-05-15 14:22:48.361971, None
DMM, 2024-05-15 14:22:48.361971, 1854570.14
LoadCell, 2024-05-15 14:22:48.378408, None
DMM, 2024-05-15 14:22:48.378408, 1846112.74
LoadCell, 2024-05-15 14:22:48.399023, None
DMM, 2024-05-15 14:22:48.399023, 1848514.5
LoadCell, 2024-05-15 14:22:48.425311, 0.0034
DMM, 2024-05-15 14:22:48.425311, 1853280.27
LoadCell, 2024-05-15 14:22:48.443989, None
DMM, 2024-05-15 14:22:48.443989, 1856981.71
LoadCell, 2024-05-15 14:22:48.462936, None
DMM, 2024-05-15 14:22:48.462936, 1854239.29
LoadCell, 2024-05-15 14:22:48.478389, None
DMM, 2024-05-15 14:22:48.478389, 1840845.14
LoadCell, 2024-05-15 14:22:48.489680, None
DMM, 2024-05-15 14:22:48.489680, 1844098.01
LoadCell, 2024-05-15 14:22:48.524264, 0.0034
DMM, 2024-05-15 14:22:48.524264, 1846300.51
LoadCell, 2024-05-15 14:22:48.546097, None
DMM, 2024-05-15 14:22:48.546097, 1850302.49
LoadCell, 2024-05-15 14:22:48.563287, None
DMM, 2024-05-15 14:22:48.563287, 1851185.46
LoadCell, 2024-05-15 14:22:48.579353, None
DMM, 2024-05-15 14:22:48.579353, 1842515.96
LoadCell, 2024-05-15 14:22:48.595685, None
DMM, 2024-05-15 14:22:48.595685, 1840092.48
LoadCell, 2024-05-15 14:22:48.624453, 0.0033
DMM, 2024-05-15 14:22:48.624453, 1847481.49
LoadCell, 2024-05-15 14:22:48.645357, None
DMM, 2024-05-15 14:22:48.645357, 1855838.51
LoadCell, 2024-05-15 14:22:48.664381, None
DMM, 2024-05-15 14:22:48.664381, 1853815.03
LoadCell, 2024-05-15 14:22:48.679038, None
DMM, 2024-05-15 14:22:48.679038, 1840806.07
LoadCell, 2024-05-15 14:22:48.695646, None
DMM, 2024-05-15 14:22:48.695646, 1842575.17
LoadCell, 2024-05-15 14:22:48.724265, 0.0033
DMM, 2024-05-15 14:22:48.724265, 1848447.44
LoadCell, 2024-05-15 14:22:48.744396, None
DMM, 2024-05-15 14:22:48.744396, 1857558.37
LoadCell, 2024-05-15 14:22:48.762312, None
DMM, 2024-05-15 14:22:48.762312, 1861317.63
LoadCell, 2024-05-15 14:22:48.783849, None
DMM, 2024-05-15 14:22:48.783849, 1854010.01
LoadCell, 2024-05-15 14:22:48.796198, None
DMM, 2024-05-15 14:22:48.796198, 1850728.41
LoadCell, 2024-05-15 14:22:48.824480, 0.0033
DMM, 2024-05-15 14:22:48.824480, 1849535.86
LoadCell, 2024-05-15 14:22:48.844085, None
DMM, 2024-05-15 14:22:48.844085, 1853175.01
LoadCell, 2024-05-15 14:22:48.862286, None
DMM, 2024-05-15 14:22:48.862286, 1855140.32
LoadCell, 2024-05-15 14:22:48.877229, None
DMM, 2024-05-15 14:22:48.877229, 1847006.04
LoadCell, 2024-05-15 14:22:48.898935, None
DMM, 2024-05-15 14:22:48.898935, 1849625.28
LoadCell, 2024-05-15 14:22:48.924192, 0.0034
DMM, 2024-05-15 14:22:48.924192, 1852880.89
LoadCell, 2024-05-15 14:22:48.944185, None
DMM, 2024-05-15 14:22:48.944185, 1856960.78
LoadCell, 2024-05-15 14:22:48.961796, None
DMM, 2024-05-15 14:22:48.961796, 1861260.37
LoadCell, 2024-05-15 14:22:48.978474, None
DMM, 2024-05-15 14:22:48.978474, 1851677.59
LoadCell, 2024-05-15 14:22:48.992317, None
DMM, 2024-05-15 14:22:48.992317, 1847707.34
LoadCell, 2024-05-15 14:22:49.024091, 0.0034
DMM, 2024-05-15 14:22:49.024091, 1849677.96
LoadCell, 2024-05-15 14:22:49.044169, None
DMM, 2024-05-15 14:22:49.044169, 1856728.95
LoadCell, 2024-05-15 14:22:49.062701, None
DMM, 2024-05-15 14:22:49.062701, 1861463.08
LoadCell, 2024-05-15 14:22:49.076515, None
DMM, 2024-05-15 14:22:49.076515, 1853161.61
LoadCell, 2024-05-15 14:22:49.091136, None
DMM, 2024-05-15 14:22:49.091136, 1849990.01
LoadCell, 2024-05-15 14:22:49.123988, 0.0035
DMM, 2024-05-15 14:22:49.123988, 1855880.91
LoadCell, 2024-05-15 14:22:49.143683, None
DMM, 2024-05-15 14:22:49.143683, 1864283.35
LoadCell, 2024-05-15 14:22:49.161691, None
DMM, 2024-05-15 14:22:49.161691, 1863366.22
LoadCell, 2024-05-15 14:22:49.178938, None
DMM, 2024-05-15 14:22:49.178938, 1851825.3
LoadCell, 2024-05-15 14:22:49.205915, None
DMM, 2024-05-15 14:22:49.205915, 1852622.62
LoadCell, 2024-05-15 14:22:49.223616, 0.0034
DMM, 2024-05-15 14:22:49.223616, 1855467.92
LoadCell, 2024-05-15 14:22:49.243912, None
DMM, 2024-05-15 14:22:49.243912, 1859396.22
LoadCell, 2024-05-15 14:22:49.261672, None
DMM, 2024-05-15 14:22:49.261672, 1861579.62
LoadCell, 2024-05-15 14:22:49.278419, None
DMM, 2024-05-15 14:22:49.278419, 1851159.75
LoadCell, 2024-05-15 14:22:49.305992, None
DMM, 2024-05-15 14:22:49.305992, 1845687.11
LoadCell, 2024-05-15 14:22:49.323880, 0.0035
DMM, 2024-05-15 14:22:49.323880, 1850304.27
LoadCell, 2024-05-15 14:22:49.344118, None
DMM, 2024-05-15 14:22:49.344118, 1858583.02
LoadCell, 2024-05-15 14:22:49.363597, None
DMM, 2024-05-15 14:22:49.363597, 1856023.46
LoadCell, 2024-05-15 14:22:49.381265, None
DMM, 2024-05-15 14:22:49.381265, 1849815.71
LoadCell, 2024-05-15 14:22:49.389721, None
DMM, 2024-05-15 14:22:49.389721, 1850214.07
LoadCell, 2024-05-15 14:22:49.425688, 0.0034
DMM, 2024-05-15 14:22:49.425688, 1852987.35
LoadCell, 2024-05-15 14:22:49.443868, None
DMM, 2024-05-15 14:22:49.443868, 1855924.06
LoadCell, 2024-05-15 14:22:49.456465, None
DMM, 2024-05-15 14:22:49.456465, 1857351.1
LoadCell, 2024-05-15 14:22:49.482450, None
DMM, 2024-05-15 14:22:49.482450, 1851260.38
LoadCell, 2024-05-15 14:22:49.496143, None
DMM, 2024-05-15 14:22:49.496143, 1854394.83
LoadCell, 2024-05-15 14:22:49.525276, 0.0035
DMM, 2024-05-15 14:22:49.525276, 1854122.74
LoadCell, 2024-05-15 14:22:49.544938, None
DMM, 2024-05-15 14:22:49.544938, 1854102.51
LoadCell, 2024-05-15 14:22:49.563809, None
DMM, 2024-05-15 14:22:49.563809, 1853332.61
LoadCell, 2024-05-15 14:22:49.583798, None
DMM, 2024-05-15 14:22:49.583798, 1844593.13
LoadCell, 2024-05-15 14:22:49.604096, None
DMM, 2024-05-15 14:22:49.604096, 1846185.84
LoadCell, 2024-05-15 14:22:49.624342, 0.0034
DMM, 2024-05-15 14:22:49.624342, 1851961.36
LoadCell, 2024-05-15 14:22:49.646366, None
DMM, 2024-05-15 14:22:49.646366, 1854260.45
LoadCell, 2024-05-15 14:22:49.661703, None
DMM, 2024-05-15 14:22:49.661703, 1856062.58
LoadCell, 2024-05-15 14:22:49.678472, None
DMM, 2024-05-15 14:22:49.678472, 1850334.91
LoadCell, 2024-05-15 14:22:49.698012, None
DMM, 2024-05-15 14:22:49.698012, 1850256.41
LoadCell, 2024-05-15 14:22:49.724188, 0.0034
DMM, 2024-05-15 14:22:49.724188, 1848701.87
LoadCell, 2024-05-15 14:22:49.745646, None
DMM, 2024-05-15 14:22:49.745646, 1854519.79
LoadCell, 2024-05-15 14:22:49.762701, None
DMM, 2024-05-15 14:22:49.762701, 1858144.23
LoadCell, 2024-05-15 14:22:49.783272, None
DMM, 2024-05-15 14:22:49.783272, 1844535.89
LoadCell, 2024-05-15 14:22:49.799036, None
DMM, 2024-05-15 14:22:49.799036, 1841926.35
LoadCell, 2024-05-15 14:22:49.824259, 0.0033
