Sensor, Timestamp, Value
LoadCell, 2024-05-14 14:44:03.939328, None
DMM, 2024-05-14 14:44:03.939328, 1739454.23
LoadCell, 2024-05-14 14:44:04.620570, 0.0032
DMM, 2024-05-14 14:44:04.620570, 1736792.89
LoadCell, 2024-05-14 14:44:04.641572, None
DMM, 2024-05-14 14:44:04.641572, 1742893.64
LoadCell, 2024-05-14 14:44:04.665363, None
DMM, 2024-05-14 14:44:04.665363, 1756117.89
LoadCell, 2024-05-14 14:44:04.685360, None
DMM, 2024-05-14 14:44:04.685360, 1762331.85
LoadCell, 2024-05-14 14:44:04.706536, None
DMM, 2024-05-14 14:44:04.706536, 1744291.67
LoadCell, 2024-05-14 14:44:04.724161, 0.0031
DMM, 2024-05-14 14:44:04.724161, 1736716.44
LoadCell, 2024-05-14 14:44:04.740521, None
DMM, 2024-05-14 14:44:04.740521, 1733607.05
LoadCell, 2024-05-14 14:44:04.763537, None
DMM, 2024-05-14 14:44:04.763537, 1738289.88
LoadCell, 2024-05-14 14:44:04.785024, None
DMM, 2024-05-14 14:44:04.785024, 1740466.31
LoadCell, 2024-05-14 14:44:04.806126, None
DMM, 2024-05-14 14:44:04.806126, 1732595.53
LoadCell, 2024-05-14 14:44:04.825328, 0.0031
DMM, 2024-05-14 14:44:04.825328, 1734401.48
LoadCell, 2024-05-14 14:44:04.840715, None
DMM, 2024-05-14 14:44:04.840715, 1737512.31
LoadCell, 2024-05-14 14:44:04.857262, None
DMM, 2024-05-14 14:44:04.857262, 1740474.06
LoadCell, 2024-05-14 14:44:04.885396, None
DMM, 2024-05-14 14:44:04.885396, 1739073.9
LoadCell, 2024-05-14 14:44:04.905305, None
DMM, 2024-05-14 14:44:04.905305, 1730312.3
LoadCell, 2024-05-14 14:44:04.925558, 0.0031
DMM, 2024-05-14 14:44:04.925558, 1727946.34
LoadCell, 2024-05-14 14:44:04.945268, None
DMM, 2024-05-14 14:44:04.945268, 1728895.55
LoadCell, 2024-05-14 14:44:04.962407, None
DMM, 2024-05-14 14:44:04.962407, 1732851.03
LoadCell, 2024-05-14 14:44:04.984876, None
DMM, 2024-05-14 14:44:04.984876, 1735741.09
LoadCell, 2024-05-14 14:44:05.004857, None
DMM, 2024-05-14 14:44:05.004857, 1726651.34
LoadCell, 2024-05-14 14:44:05.027433, 0.0031
DMM, 2024-05-14 14:44:05.027433, 1726115.46
LoadCell, 2024-05-14 14:44:05.045366, None
DMM, 2024-05-14 14:44:05.045366, 1727540.12
LoadCell, 2024-05-14 14:44:05.065079, None
DMM, 2024-05-14 14:44:05.065079, 1732874.98
LoadCell, 2024-05-14 14:44:05.085413, None
DMM, 2024-05-14 14:44:05.085413, 1733919.49
LoadCell, 2024-05-14 14:44:05.104300, None
DMM, 2024-05-14 14:44:05.104300, 1724119.83
LoadCell, 2024-05-14 14:44:05.124443, 0.0031
DMM, 2024-05-14 14:44:05.124443, 1722254.08
LoadCell, 2024-05-14 14:44:05.146797, None
DMM, 2024-05-14 14:44:05.146797, 1722713.76
LoadCell, 2024-05-14 14:44:05.164698, None
DMM, 2024-05-14 14:44:05.164698, 1729709.09
LoadCell, 2024-05-14 14:44:05.184404, None
DMM, 2024-05-14 14:44:05.184404, 1735725.4
LoadCell, 2024-05-14 14:44:05.204846, None
DMM, 2024-05-14 14:44:05.204846, 1725946.49
LoadCell, 2024-05-14 14:44:05.225189, 0.0032
DMM, 2024-05-14 14:44:05.225189, 1723071.34
LoadCell, 2024-05-14 14:44:05.240707, None
DMM, 2024-05-14 14:44:05.240707, 1727536.2
LoadCell, 2024-05-14 14:44:05.258521, None
DMM, 2024-05-14 14:44:05.258521, 1731296.3
LoadCell, 2024-05-14 14:44:05.285051, None
DMM, 2024-05-14 14:44:05.285051, 1735226.17
LoadCell, 2024-05-14 14:44:05.305203, None
DMM, 2024-05-14 14:44:05.305203, 1727530.51
LoadCell, 2024-05-14 14:44:05.324603, 0.0032
DMM, 2024-05-14 14:44:05.324603, 1732881.55
LoadCell, 2024-05-14 14:44:05.341127, None
