Sensor, Timestamp, Value
LoadCell, 2024-05-14 13:10:40.734339, None
DMM, 2024-05-14 13:10:40.734339, 3073765.95
LoadCell, 2024-05-14 13:10:41.372586, 0.0011
DMM, 2024-05-14 13:10:41.372586, 3133426.33
LoadCell, 2024-05-14 13:10:41.390729, None
DMM, 2024-05-14 13:10:41.390729, 3151353.03
LoadCell, 2024-05-14 13:10:41.405238, None
DMM, 2024-05-14 13:10:41.405238, 3157802.24
LoadCell, 2024-05-14 13:10:41.424979, None
DMM, 2024-05-14 13:10:41.424979, 3145156.17
LoadCell, 2024-05-14 13:10:41.449690, None
DMM, 2024-05-14 13:10:41.449690, 3149083.45
LoadCell, 2024-05-14 13:10:41.470975, 0.0012
DMM, 2024-05-14 13:10:41.470975, 3164947.09
LoadCell, 2024-05-14 13:10:41.490688, None
DMM, 2024-05-14 13:10:41.490688, 3181491.11
LoadCell, 2024-05-14 13:10:41.508595, None
DMM, 2024-05-14 13:10:41.508595, 3178638.49
LoadCell, 2024-05-14 13:10:41.516748, None
DMM, 2024-05-14 13:10:41.516748, 3134443.31
LoadCell, 2024-05-14 13:10:41.550675, None
DMM, 2024-05-14 13:10:41.550675, 3104338.71
LoadCell, 2024-05-14 13:10:41.570898, 0.0012
DMM, 2024-05-14 13:10:41.570898, 3110722.82
LoadCell, 2024-05-14 13:10:41.589351, None
DMM, 2024-05-14 13:10:41.589351, 3105879.2
LoadCell, 2024-05-14 13:10:41.603258, None
DMM, 2024-05-14 13:10:41.603258, 3104334.89
LoadCell, 2024-05-14 13:10:41.619142, None
DMM, 2024-05-14 13:10:41.619142, 3074649.63
LoadCell, 2024-05-14 13:10:41.651045, None
DMM, 2024-05-14 13:10:41.651045, 3058679.04
LoadCell, 2024-05-14 13:10:41.670901, 0.0011
DMM, 2024-05-14 13:10:41.670901, 3050528.67
LoadCell, 2024-05-14 13:10:41.689600, None
DMM, 2024-05-14 13:10:41.689600, 3052072.09
LoadCell, 2024-05-14 13:10:41.706531, None
DMM, 2024-05-14 13:10:41.706531, 3049704.12
LoadCell, 2024-05-14 13:10:41.732767, None
DMM, 2024-05-14 13:10:41.732767, 3033119.4
LoadCell, 2024-05-14 13:10:41.750528, None
DMM, 2024-05-14 13:10:41.750528, 3007579.47
LoadCell, 2024-05-14 13:10:41.770908, 0.0012
DMM, 2024-05-14 13:10:41.770908, 3002269.36
LoadCell, 2024-05-14 13:10:41.789812, None
DMM, 2024-05-14 13:10:41.789812, 2969033.11
LoadCell, 2024-05-14 13:10:41.806408, None
DMM, 2024-05-14 13:10:41.806408, 2934621.13
LoadCell, 2024-05-14 13:10:41.833246, None
DMM, 2024-05-14 13:10:41.833246, 2926259.75
LoadCell, 2024-05-14 13:10:41.851417, None
DMM, 2024-05-14 13:10:41.851417, 2927167.53
LoadCell, 2024-05-14 13:10:41.870918, 0.0011
DMM, 2024-05-14 13:10:41.870918, 2941730.54
LoadCell, 2024-05-14 13:10:41.889714, None
DMM, 2024-05-14 13:10:41.889714, 2959480.55
LoadCell, 2024-05-14 13:10:41.907085, None
DMM, 2024-05-14 13:10:41.907085, 2966469.63
LoadCell, 2024-05-14 13:10:41.922303, None
DMM, 2024-05-14 13:10:41.922303, 2967516.62
LoadCell, 2024-05-14 13:10:41.953029, None
DMM, 2024-05-14 13:10:41.953029, 2953486.94
LoadCell, 2024-05-14 13:10:41.970521, 0.0012
DMM, 2024-05-14 13:10:41.970521, 2943515.15
LoadCell, 2024-05-14 13:10:41.990232, None
DMM, 2024-05-14 13:10:41.990232, 2941014.83
LoadCell, 2024-05-14 13:10:42.010390, None
DMM, 2024-05-14 13:10:42.010390, 2961916.83
LoadCell, 2024-05-14 13:10:42.028601, None
DMM, 2024-05-14 13:10:42.028601, 2967212.69
LoadCell, 2024-05-14 13:10:42.053637, None
DMM, 2024-05-14 13:10:42.053637, 2936483.85
LoadCell, 2024-05-14 13:10:42.070727, 0.0011
DMM, 2024-05-14 13:10:42.070727, 2940743.75
LoadCell, 2024-05-14 13:10:42.090078, None
DMM, 2024-05-14 13:10:42.090078, 2955095.57
LoadCell, 2024-05-14 13:10:42.105695, None
DMM, 2024-05-14 13:10:42.105695, 2967675.39
LoadCell, 2024-05-14 13:10:42.116116, None
DMM, 2024-05-14 13:10:42.116116, 2923132.97
LoadCell, 2024-05-14 13:10:42.152243, None
