Sensor, Timestamp, Value
LoadCell, 2024-05-15 15:18:55.108030, None
DMM, 2024-05-15 15:18:55.108030, 3375072.75
LoadCell, 2024-05-15 15:18:55.744031, 0.0011
DMM, 2024-05-15 15:18:55.744031, 3388681.76
LoadCell, 2024-05-15 15:18:55.765993, None
DMM, 2024-05-15 15:18:55.765993, 3377858.76
LoadCell, 2024-05-15 15:18:55.784323, None
DMM, 2024-05-15 15:18:55.784323, 3377772.33
LoadCell, 2024-05-15 15:18:55.803329, None
DMM, 2024-05-15 15:18:55.803329, 3384413.27
LoadCell, 2024-05-15 15:18:55.817153, None
DMM, 2024-05-15 15:18:55.817153, 3391769.31
LoadCell, 2024-05-15 15:18:55.845305, 0.001
DMM, 2024-05-15 15:18:55.845305, 3379897.43
LoadCell, 2024-05-15 15:18:55.865129, None
DMM, 2024-05-15 15:18:55.865129, 3377437.19
LoadCell, 2024-05-15 15:18:55.883507, None
DMM, 2024-05-15 15:18:55.883507, 3394664.35
LoadCell, 2024-05-15 15:18:55.894831, None
DMM, 2024-05-15 15:18:55.894831, 3406047.19
LoadCell, 2024-05-15 15:18:55.917259, None
DMM, 2024-05-15 15:18:55.917259, 3413619.05
LoadCell, 2024-05-15 15:18:55.944856, 0.001
DMM, 2024-05-15 15:18:55.944856, 3402306.34
LoadCell, 2024-05-15 15:18:55.964810, None
DMM, 2024-05-15 15:18:55.964810, 3391839.17
LoadCell, 2024-05-15 15:18:55.984130, None
DMM, 2024-05-15 15:18:55.984130, 3389823.89
LoadCell, 2024-05-15 15:18:56.001004, None
DMM, 2024-05-15 15:18:56.001004, 3393364.13
LoadCell, 2024-05-15 15:18:56.021433, None
DMM, 2024-05-15 15:18:56.021433, 3398431.88
LoadCell, 2024-05-15 15:18:56.044705, 0.0011
DMM, 2024-05-15 15:18:56.044705, 3394988.78
LoadCell, 2024-05-15 15:18:56.064827, None
DMM, 2024-05-15 15:18:56.064827, 3394655.03
LoadCell, 2024-05-15 15:18:56.077831, None
DMM, 2024-05-15 15:18:56.077831, 3395445.34
LoadCell, 2024-05-15 15:18:56.100121, None
DMM, 2024-05-15 15:18:56.100121, 3388591.37
LoadCell, 2024-05-15 15:18:56.111516, None
DMM, 2024-05-15 15:18:56.111516, 3399300.89
LoadCell, 2024-05-15 15:18:56.144749, 0.001
DMM, 2024-05-15 15:18:56.144749, 3397266.77
LoadCell, 2024-05-15 15:18:56.164852, None
DMM, 2024-05-15 15:18:56.164852, 3389282.61
LoadCell, 2024-05-15 15:18:56.183534, None
DMM, 2024-05-15 15:18:56.183534, 3390812.69
LoadCell, 2024-05-15 15:18:56.199900, None
DMM, 2024-05-15 15:18:56.199900, 3406481.49
LoadCell, 2024-05-15 15:18:56.213572, None
DMM, 2024-05-15 15:18:56.213572, 3417521.16
LoadCell, 2024-05-15 15:18:56.245132, 0.0011
DMM, 2024-05-15 15:18:56.245132, 3398614.69
LoadCell, 2024-05-15 15:18:56.264982, None
DMM, 2024-05-15 15:18:56.264982, 3393339.42
LoadCell, 2024-05-15 15:18:56.284854, None
DMM, 2024-05-15 15:18:56.284854, 3392446.0
LoadCell, 2024-05-15 15:18:56.300551, None
DMM, 2024-05-15 15:18:56.300551, 3399297.31
LoadCell, 2024-05-15 15:18:56.327337, None
DMM, 2024-05-15 15:18:56.327337, 3398601.06
LoadCell, 2024-05-15 15:18:56.345236, 0.001
DMM, 2024-05-15 15:18:56.345236, 3377353.22
LoadCell, 2024-05-15 15:18:56.364804, None
DMM, 2024-05-15 15:18:56.364804, 3368627.7
LoadCell, 2024-05-15 15:18:56.384994, None
DMM, 2024-05-15 15:18:56.384994, 3378497.57
LoadCell, 2024-05-15 15:18:56.397889, None
DMM, 2024-05-15 15:18:56.397889, 3385708.38
LoadCell, 2024-05-15 15:18:56.427339, None
DMM, 2024-05-15 15:18:56.427339, 3392881.25
LoadCell, 2024-05-15 15:18:56.446846, 0.0011
DMM, 2024-05-15 15:18:56.446846, 3381349.46
LoadCell, 2024-05-15 15:18:56.464379, None
DMM, 2024-05-15 15:18:56.464379, 3382513.86
LoadCell, 2024-05-15 15:18:56.484173, None
DMM, 2024-05-15 15:18:56.484173, 3378931.67
LoadCell, 2024-05-15 15:18:56.500519, None
DMM, 2024-05-15 15:18:56.500519, 3378925.43
LoadCell, 2024-05-15 15:18:56.517196, None
DMM, 2024-05-15 15:18:56.517196, 3381872.85
LoadCell, 2024-05-15 15:18:56.547299, 0.0011
DMM, 2024-05-15 15:18:56.547299, 3380864.34
LoadCell, 2024-05-15 15:18:56.561369, None
DMM, 2024-05-15 15:18:56.561369, 3382252.7
LoadCell, 2024-05-15 15:18:56.583778, None
DMM, 2024-05-15 15:18:56.583778, 3381833.23
LoadCell, 2024-05-15 15:18:56.600309, None
