Sensor, Timestamp, Value
LoadCell, 2024-05-14 21:48:05.585429, None
DMM, 2024-05-14 21:48:05.585429, 1853129.51
LoadCell, 2024-05-14 21:48:06.275753, 0.0001
DMM, 2024-05-14 21:48:06.275753, 1854440.18
LoadCell, 2024-05-14 21:48:06.315968, None
DMM, 2024-05-14 21:48:06.315968, 1861262.07
LoadCell, 2024-05-14 21:48:06.336811, None
DMM, 2024-05-14 21:48:06.336811, 1871119.48
LoadCell, 2024-05-14 21:48:06.356874, None
DMM, 2024-05-14 21:48:06.356874, 1862806.86
LoadCell, 2024-05-14 21:48:06.377373, None
DMM, 2024-05-14 21:48:06.377373, 1857873.15
LoadCell, 2024-05-14 21:48:06.397244, 0.0001
DMM, 2024-05-14 21:48:06.397244, 1860772.13
LoadCell, 2024-05-14 21:48:06.417150, None
DMM, 2024-05-14 21:48:06.417150, 1866072.52
LoadCell, 2024-05-14 21:48:06.431044, None
DMM, 2024-05-14 21:48:06.431044, 1867758.87
LoadCell, 2024-05-14 21:48:06.459854, None
DMM, 2024-05-14 21:48:06.459854, 1856971.02
LoadCell, 2024-05-14 21:48:06.476409, None
DMM, 2024-05-14 21:48:06.476409, 1856931.97
LoadCell, 2024-05-14 21:48:06.496929, 0.0002
DMM, 2024-05-14 21:48:06.496929, 1859668.6
LoadCell, 2024-05-14 21:48:06.516920, None
DMM, 2024-05-14 21:48:06.516920, 1865269.9
LoadCell, 2024-05-14 21:48:06.531456, None
DMM, 2024-05-14 21:48:06.531456, 1859115.93
LoadCell, 2024-05-14 21:48:06.556990, None
DMM, 2024-05-14 21:48:06.556990, 1837753.49
LoadCell, 2024-05-14 21:48:06.577159, None
DMM, 2024-05-14 21:48:06.577159, 1829484.72
LoadCell, 2024-05-14 21:48:06.596671, 0.0001
DMM, 2024-05-14 21:48:06.596671, 1833600.31
LoadCell, 2024-05-14 21:48:06.616551, None
DMM, 2024-05-14 21:48:06.616551, 1840978.87
LoadCell, 2024-05-14 21:48:06.631893, None
DMM, 2024-05-14 21:48:06.631893, 1841837.24
LoadCell, 2024-05-14 21:48:06.656750, None
DMM, 2024-05-14 21:48:06.656750, 1828488.49
LoadCell, 2024-05-14 21:48:06.678403, None
DMM, 2024-05-14 21:48:06.678403, 1826013.78
LoadCell, 2024-05-14 21:48:06.696814, 0.0001
DMM, 2024-05-14 21:48:06.696814, 1832981.9
LoadCell, 2024-05-14 21:48:06.714684, None
DMM, 2024-05-14 21:48:06.714684, 1837196.52
LoadCell, 2024-05-14 21:48:06.734673, None
DMM, 2024-05-14 21:48:06.734673, 1842666.82
LoadCell, 2024-05-14 21:48:06.760103, None
DMM, 2024-05-14 21:48:06.760103, 1832172.87
LoadCell, 2024-05-14 21:48:06.777460, None
DMM, 2024-05-14 21:48:06.777460, 1826079.18
LoadCell, 2024-05-14 21:48:06.796387, 0.0
DMM, 2024-05-14 21:48:06.796387, 1828160.04
LoadCell, 2024-05-14 21:48:06.817006, None
DMM, 2024-05-14 21:48:06.817006, 1832330.23
LoadCell, 2024-05-14 21:48:06.836702, None
DMM, 2024-05-14 21:48:06.836702, 1837757.04
LoadCell, 2024-05-14 21:48:06.848411, None
DMM, 2024-05-14 21:48:06.848411, 1828113.98
LoadCell, 2024-05-14 21:48:06.877551, None
DMM, 2024-05-14 21:48:06.877551, 1826112.46
LoadCell, 2024-05-14 21:48:06.898058, 0.0001
DMM, 2024-05-14 21:48:06.898058, 1833309.73
LoadCell, 2024-05-14 21:48:06.916945, None
DMM, 2024-05-14 21:48:06.916945, 1841634.08
LoadCell, 2024-05-14 21:48:06.931406, None
DMM, 2024-05-14 21:48:06.931406, 1844989.01
LoadCell, 2024-05-14 21:48:06.957195, None
DMM, 2024-05-14 21:48:06.957195, 1837839.59
LoadCell, 2024-05-14 21:48:06.977479, None
DMM, 2024-05-14 21:48:06.977479, 1828441.07
LoadCell, 2024-05-14 21:48:06.997112, 0.0001
DMM, 2024-05-14 21:48:06.997112, 1828685.07
LoadCell, 2024-05-14 21:48:07.016979, None
DMM, 2024-05-14 21:48:07.016979, 1834574.99
LoadCell, 2024-05-14 21:48:07.031456, None
DMM, 2024-05-14 21:48:07.031456, 1836757.82
LoadCell, 2024-05-14 21:48:07.048023, None
DMM, 2024-05-14 21:48:07.048023, 1826756.45
LoadCell, 2024-05-14 21:48:07.077987, None
DMM, 2024-05-14 21:48:07.077987, 1823148.26
LoadCell, 2024-05-14 21:48:07.097085, 0.0
DMM, 2024-05-14 21:48:07.097085, 1837303.24
LoadCell, 2024-05-14 21:48:07.119985, None
DMM, 2024-05-14 21:48:07.119985, 1856309.33
LoadCell, 2024-05-14 21:48:07.125280, None
DMM, 2024-05-14 21:48:07.125280, 1862214.65
LoadCell, 2024-05-14 21:48:07.157033, None
DMM, 2024-05-14 21:48:07.157033, 1853073.14
LoadCell, 2024-05-14 21:48:07.177509, None
DMM, 2024-05-14 21:48:07.177509, 1851437.16
LoadCell, 2024-05-14 21:48:07.198013, 0.0
DMM, 2024-05-14 21:48:07.198013, 1854239.45
LoadCell, 2024-05-14 21:48:07.216695, None
DMM, 2024-05-14 21:48:07.216695, 1858366.91
LoadCell, 2024-05-14 21:48:07.231175, None
DMM, 2024-05-14 21:48:07.231175, 1866162.7
LoadCell, 2024-05-14 21:48:07.256584, None
DMM, 2024-05-14 21:48:07.256584, 1857183.75
LoadCell, 2024-05-14 21:48:07.276843, None
DMM, 2024-05-14 21:48:07.276843, 1850753.0
LoadCell, 2024-05-14 21:48:07.296442, 0.0
DMM, 2024-05-14 21:48:07.296442, 1853506.6
LoadCell, 2024-05-14 21:48:07.316524, None
DMM, 2024-05-14 21:48:07.316524, 1857800.82
LoadCell, 2024-05-14 21:48:07.331186, None
DMM, 2024-05-14 21:48:07.331186, 1865340.52
LoadCell, 2024-05-14 21:48:07.356751, None
DMM, 2024-05-14 21:48:07.356751, 1853516.43
LoadCell, 2024-05-14 21:48:07.377333, None
DMM, 2024-05-14 21:48:07.377333, 1851118.56
LoadCell, 2024-05-14 21:48:07.396346, 0.0001
DMM, 2024-05-14 21:48:07.396346, 1860060.88
LoadCell, 2024-05-14 21:48:07.416625, None
DMM, 2024-05-14 21:48:07.416625, 1857866.86
LoadCell, 2024-05-14 21:48:07.431188, None
DMM, 2024-05-14 21:48:07.431188, 1863393.21
