Sensor, Timestamp, Value
LoadCell, 2024-05-14 12:27:26.726266, None
DMM, 2024-05-14 12:27:26.726266, 1482944.27
LoadCell, 2024-05-14 12:27:27.412283, 0.0018
DMM, 2024-05-14 12:27:27.412283, 332516.837
LoadCell, 2024-05-14 12:27:27.425686, None
DMM, 2024-05-14 12:27:27.425686, 319970.313
LoadCell, 2024-05-14 12:27:27.448822, None
DMM, 2024-05-14 12:27:27.448822, 298188.307
LoadCell, 2024-05-14 12:27:27.471993, None
DMM, 2024-05-14 12:27:27.471993, 275331.602
LoadCell, 2024-05-14 12:27:27.491666, None
DMM, 2024-05-14 12:27:27.491666, 270688.084
LoadCell, 2024-05-14 12:27:27.511984, 0.002
DMM, 2024-05-14 12:27:27.511984, 275427.902
LoadCell, 2024-05-14 12:27:27.532232, None
DMM, 2024-05-14 12:27:27.532232, 286133.291
LoadCell, 2024-05-14 12:27:27.539682, None
DMM, 2024-05-14 12:27:27.539682, 276887.212
LoadCell, 2024-05-14 12:27:27.571806, None
DMM, 2024-05-14 12:27:27.571806, 274889.664
LoadCell, 2024-05-14 12:27:27.593273, None
DMM, 2024-05-14 12:27:27.593273, 261695.53
LoadCell, 2024-05-14 12:27:27.612100, 0.002
DMM, 2024-05-14 12:27:27.612100, 250891.087
LoadCell, 2024-05-14 12:27:27.627004, None
DMM, 2024-05-14 12:27:27.627004, 249351.027
LoadCell, 2024-05-14 12:27:27.652030, None
DMM, 2024-05-14 12:27:27.652030, 252389.283
LoadCell, 2024-05-14 12:27:27.673182, None
DMM, 2024-05-14 12:27:27.673182, 246143.445
LoadCell, 2024-05-14 12:27:27.691642, None
DMM, 2024-05-14 12:27:27.691642, 245665.456
LoadCell, 2024-05-14 12:27:27.711291, 0.0022
DMM, 2024-05-14 12:27:27.711291, 245869.067
LoadCell, 2024-05-14 12:27:27.727051, None
DMM, 2024-05-14 12:27:27.727051, 246190.694
LoadCell, 2024-05-14 12:27:27.744701, None
DMM, 2024-05-14 12:27:27.744701, 238695.945
LoadCell, 2024-05-14 12:27:27.772605, None
DMM, 2024-05-14 12:27:27.772605, 241569.656
LoadCell, 2024-05-14 12:27:27.791784, None
DMM, 2024-05-14 12:27:27.791784, 248872.607
LoadCell, 2024-05-14 12:27:27.811463, 0.0025
DMM, 2024-05-14 12:27:27.811463, 246147.795
LoadCell, 2024-05-14 12:27:27.824938, None
DMM, 2024-05-14 12:27:27.824938, 241353.442
LoadCell, 2024-05-14 12:27:27.844444, None
DMM, 2024-05-14 12:27:27.844444, 240510.137
LoadCell, 2024-05-14 12:27:27.872020, None
DMM, 2024-05-14 12:27:27.872020, 238527.246
LoadCell, 2024-05-14 12:27:27.893710, None
DMM, 2024-05-14 12:27:27.893710, 237121.285
LoadCell, 2024-05-14 12:27:27.911238, 0.0027
DMM, 2024-05-14 12:27:27.911238, 237057.32
LoadCell, 2024-05-14 12:27:27.931283, None
DMM, 2024-05-14 12:27:27.931283, 238483.78
LoadCell, 2024-05-14 12:27:27.946436, None
DMM, 2024-05-14 12:27:27.946436, 237558.647
LoadCell, 2024-05-14 12:27:27.971928, None
DMM, 2024-05-14 12:27:27.971928, 233288.924
LoadCell, 2024-05-14 12:27:27.991416, None
DMM, 2024-05-14 12:27:27.991416, 230231.507
LoadCell, 2024-05-14 12:27:28.012193, 0.0028
DMM, 2024-05-14 12:27:28.012193, 223692.456
LoadCell, 2024-05-14 12:27:28.028500, None
DMM, 2024-05-14 12:27:28.028500, 225510.966
LoadCell, 2024-05-14 12:27:28.052181, None
DMM, 2024-05-14 12:27:28.052181, 226279.155
LoadCell, 2024-05-14 12:27:28.072175, None
DMM, 2024-05-14 12:27:28.072175, 229373.577
LoadCell, 2024-05-14 12:27:28.091777, None
DMM, 2024-05-14 12:27:28.091777, 228688.049
LoadCell, 2024-05-14 12:27:28.112087, 0.003
DMM, 2024-05-14 12:27:28.112087, 222383.882
LoadCell, 2024-05-14 12:27:28.126472, None
DMM, 2024-05-14 12:27:28.126472, 220948.691
LoadCell, 2024-05-14 12:27:28.144838, None
DMM, 2024-05-14 12:27:28.144838, 222311.763
LoadCell, 2024-05-14 12:27:28.172188, None
DMM, 2024-05-14 12:27:28.172188, 224106.977
LoadCell, 2024-05-14 12:27:28.192310, None
DMM, 2024-05-14 12:27:28.192310, 222906.476
LoadCell, 2024-05-14 12:27:28.211969, 0.0033
DMM, 2024-05-14 12:27:28.211969, 218351.685
LoadCell, 2024-05-14 12:27:28.221791, None
DMM, 2024-05-14 12:27:28.221791, 217472.402
LoadCell, 2024-05-14 12:27:28.255084, None
DMM, 2024-05-14 12:27:28.255084, 217702.045
LoadCell, 2024-05-14 12:27:28.271775, None
DMM, 2024-05-14 12:27:28.271775, 219178.074
LoadCell, 2024-05-14 12:27:28.292120, None
DMM, 2024-05-14 12:27:28.292120, 217959.998
LoadCell, 2024-05-14 12:27:28.310274, 0.0035
DMM, 2024-05-14 12:27:28.310274, 215089.987
LoadCell, 2024-05-14 12:27:28.332851, None
DMM, 2024-05-14 12:27:28.332851, 214067.914
LoadCell, 2024-05-14 12:27:28.343722, None
DMM, 2024-05-14 12:27:28.343722, 216563.552
LoadCell, 2024-05-14 12:27:28.372081, None
DMM, 2024-05-14 12:27:28.372081, 216631.108
LoadCell, 2024-05-14 12:27:28.391676, None
DMM, 2024-05-14 12:27:28.391676, 216241.271
LoadCell, 2024-05-14 12:27:28.411616, 0.0039
DMM, 2024-05-14 12:27:28.411616, 213152.662
LoadCell, 2024-05-14 12:27:28.431352, None
DMM, 2024-05-14 12:27:28.431352, 211576.922
LoadCell, 2024-05-14 12:27:28.438655, None
DMM, 2024-05-14 12:27:28.438655, 211076.663
LoadCell, 2024-05-14 12:27:28.475241, None
DMM, 2024-05-14 12:27:28.475241, 212617.864
LoadCell, 2024-05-14 12:27:28.491559, None
DMM, 2024-05-14 12:27:28.491559, 210035.417
LoadCell, 2024-05-14 12:27:28.512680, 0.0039
DMM, 2024-05-14 12:27:28.512680, 205662.641
LoadCell, 2024-05-14 12:27:28.527311, None
DMM, 2024-05-14 12:27:28.527311, 208654.123
LoadCell, 2024-05-14 12:27:28.553165, None
DMM, 2024-05-14 12:27:28.553165, 212598.795
LoadCell, 2024-05-14 12:27:28.572182, None
DMM, 2024-05-14 12:27:28.572182, 215399.805
LoadCell, 2024-05-14 12:27:28.589115, None
DMM, 2024-05-14 12:27:28.589115, 217350.523
LoadCell, 2024-05-14 12:27:28.611113, 0.0042
DMM, 2024-05-14 12:27:28.611113, 215066.899
LoadCell, 2024-05-14 12:27:28.627259, None
DMM, 2024-05-14 12:27:28.627259, 216434.443
LoadCell, 2024-05-14 12:27:28.643986, None
DMM, 2024-05-14 12:27:28.643986, 217080.549
LoadCell, 2024-05-14 12:27:28.672306, None
DMM, 2024-05-14 12:27:28.672306, 216325.173
LoadCell, 2024-05-14 12:27:28.695079, None
DMM, 2024-05-14 12:27:28.695079, 213983.337
LoadCell, 2024-05-14 12:27:28.711992, 0.0043
DMM, 2024-05-14 12:27:28.711992, 209430.901
LoadCell, 2024-05-14 12:27:28.731910, None
DMM, 2024-05-14 12:27:28.731910, 207215.806
LoadCell, 2024-05-14 12:27:28.751588, None
DMM, 2024-05-14 12:27:28.751588, 205686.774
LoadCell, 2024-05-14 12:27:28.772652, None
DMM, 2024-05-14 12:27:28.772652, 206887.297
LoadCell, 2024-05-14 12:27:28.791706, None
DMM, 2024-05-14 12:27:28.791706, 206564.336
LoadCell, 2024-05-14 12:27:28.804373, 0.0047
DMM, 2024-05-14 12:27:28.804373, 203735.944
LoadCell, 2024-05-14 12:27:28.831923, None
DMM, 2024-05-14 12:27:28.831923, 204025.611
LoadCell, 2024-05-14 12:27:28.852020, None
DMM, 2024-05-14 12:27:28.852020, 203780.053
LoadCell, 2024-05-14 12:27:28.872195, None
DMM, 2024-05-14 12:27:28.872195, 205134.61
LoadCell, 2024-05-14 12:27:28.891834, None
DMM, 2024-05-14 12:27:28.891834, 204536.307
LoadCell, 2024-05-14 12:27:28.915844, 0.0064
DMM, 2024-05-14 12:27:28.915844, 202274.69
LoadCell, 2024-05-14 12:27:28.931826, None
DMM, 2024-05-14 12:27:28.931826, 203308.686
LoadCell, 2024-05-14 12:27:28.943357, None
DMM, 2024-05-14 12:27:28.943357, 204658.422
LoadCell, 2024-05-14 12:27:28.972682, None
DMM, 2024-05-14 12:27:28.972682, 204263.887
LoadCell, 2024-05-14 12:27:28.992657, None
DMM, 2024-05-14 12:27:28.992657, 202030.078
LoadCell, 2024-05-14 12:27:29.012103, 0.0082
DMM, 2024-05-14 12:27:29.012103, 197855.441
LoadCell, 2024-05-14 12:27:29.031878, None
DMM, 2024-05-14 12:27:29.031878, 197634.955
LoadCell, 2024-05-14 12:27:29.044887, None
DMM, 2024-05-14 12:27:29.044887, 196627.817
LoadCell, 2024-05-14 12:27:29.071704, None
DMM, 2024-05-14 12:27:29.071704, 196788.722
LoadCell, 2024-05-14 12:27:29.091860, None
DMM, 2024-05-14 12:27:29.091860, 195991.725
LoadCell, 2024-05-14 12:27:29.111438, 0.0104
DMM, 2024-05-14 12:27:29.111438, 195361.148
LoadCell, 2024-05-14 12:27:29.126832, None
DMM, 2024-05-14 12:27:29.126832, 196952.722
LoadCell, 2024-05-14 12:27:29.147007, None
DMM, 2024-05-14 12:27:29.147007, 197645.973
LoadCell, 2024-05-14 12:27:29.172736, None
DMM, 2024-05-14 12:27:29.172736, 199381.101
LoadCell, 2024-05-14 12:27:29.192025, None
DMM, 2024-05-14 12:27:29.192025, 198742.187
LoadCell, 2024-05-14 12:27:29.213098, 0.0127
DMM, 2024-05-14 12:27:29.213098, 196558.097
LoadCell, 2024-05-14 12:27:29.226719, None
DMM, 2024-05-14 12:27:29.226719, 198906.298
LoadCell, 2024-05-14 12:27:29.247843, None
DMM, 2024-05-14 12:27:29.247843, 200087.031
LoadCell, 2024-05-14 12:27:29.271330, None
DMM, 2024-05-14 12:27:29.271330, 201062.344
LoadCell, 2024-05-14 12:27:29.291956, None
DMM, 2024-05-14 12:27:29.291956, 198819.072
LoadCell, 2024-05-14 12:27:29.311379, 0.0156
DMM, 2024-05-14 12:27:29.311379, 196250.381
LoadCell, 2024-05-14 12:27:29.331896, None
DMM, 2024-05-14 12:27:29.331896, 197522.531
LoadCell, 2024-05-14 12:27:29.353957, None
DMM, 2024-05-14 12:27:29.353957, 196472.293
LoadCell, 2024-05-14 12:27:29.371737, None
DMM, 2024-05-14 12:27:29.371737, 196457.268
LoadCell, 2024-05-14 12:27:29.391695, None
DMM, 2024-05-14 12:27:29.391695, 194983.06
LoadCell, 2024-05-14 12:27:29.410985, 0.0185
DMM, 2024-05-14 12:27:29.410985, 191799.408
LoadCell, 2024-05-14 12:27:29.427776, None
DMM, 2024-05-14 12:27:29.427776, 191808.774
LoadCell, 2024-05-14 12:27:29.448760, None
DMM, 2024-05-14 12:27:29.448760, 192440.903
LoadCell, 2024-05-14 12:27:29.471441, None
DMM, 2024-05-14 12:27:29.471441, 194238.474
LoadCell, 2024-05-14 12:27:29.491151, None
DMM, 2024-05-14 12:27:29.491151, 193539.065
LoadCell, 2024-05-14 12:27:29.511854, 0.0218
DMM, 2024-05-14 12:27:29.511854, 191537.233
LoadCell, 2024-05-14 12:27:29.526573, None
DMM, 2024-05-14 12:27:29.526573, 193388.023
LoadCell, 2024-05-14 12:27:29.544372, None
DMM, 2024-05-14 12:27:29.544372, 193570.882
LoadCell, 2024-05-14 12:27:29.571679, None
DMM, 2024-05-14 12:27:29.571679, 194965.807
LoadCell, 2024-05-14 12:27:29.591701, None
DMM, 2024-05-14 12:27:29.591701, 194504.665
LoadCell, 2024-05-14 12:27:29.609862, 0.0257
DMM, 2024-05-14 12:27:29.609862, 192181.497
LoadCell, 2024-05-14 12:27:29.631925, None
DMM, 2024-05-14 12:27:29.631925, 193120.799
LoadCell, 2024-05-14 12:27:29.643097, None
DMM, 2024-05-14 12:27:29.643097, 194084.855
LoadCell, 2024-05-14 12:27:29.671701, None
DMM, 2024-05-14 12:27:29.671701, 194824.889
LoadCell, 2024-05-14 12:27:29.691876, None
