Load (lbf),Resistance (Ohms)
0.0,1582441.97
0.0001,1571114.11
0.0,1568595.12
0.0,1573431.28
0.0,1576618.47
0.0,1575540.65
0.0,1593939.69
0.0,1656542.95
0.0,1661246.99
0.0,1670095.11
0.0,1670839.36
0.0,1667612.55
0.0,1683917.45
0.0,1664030.33
0.0,1674163.01
0.0,1589651.8
0.0,1528940.69
0.0,1349537.99
0.0,1531699.22
0.0,1818085.1
0.0,1892440.6
0.0,1719252.62
0.0,2042693.65
0.0,2229417.32
0.0001,2045918.91
0.0,2922925.23
0.0001,3304606.0
0.0,2547244.2
0.0,2941408.6
0.0,1849287.6
0.0,180866.386
0.0,120183.261
0.0007,121725.965
0.0025,111708.152
0.0051,103722.933
0.008,98166.786
0.0115,91068.1547
0.0157,88758.29
0.0212,86238.9589
0.0313,74926.5496
0.4881,73910.8489
0.582,71785.4885
0.6301,68257.2425
0.6975,66811.8224
0.7632,64951.2675
0.7948,61070.9236
0.863,57297.6351
0.9183,54951.2259
0.9801,50997.9044
1.0309,46144.5759
1.0839,42389.993
1.1418,38204.4384
1.1969,34793.5102
1.2511,32266.04
1.3133,29571.0922
1.3648,26910.5224
1.4225,25235.0889
1.479,23161.8768
1.5371,21814.4243
1.5881,20700.3589
1.6492,19736.966
1.7036,18660.4599
1.7583,17968.7771
1.8117,16884.3091
1.8717,16179.1884
1.9211,15698.3354
1.9787,15029.2911
2.0412,14426.0053
2.1002,14038.0853
2.1367,13689.4014
2.183,13271.4093
2.2601,12783.7339
2.3081,12272.1702
2.3593,11941.6983
2.4213,11660.9386
2.4669,11252.4164
2.546,11051.5233
2.574,10716.8058
2.6219,10476.5462
2.6885,10278.6176
2.7373,10012.9448
2.7888,9649.77469
2.8459,9570.27826
2.907,9186.29474
2.9514,8881.35526
3.0139,8894.31366
3.0725,8531.37545
3.1427,8481.24161
3.1926,8299.05473
3.2486,7916.87192
3.3025,7945.73204
3.3533,7739.0085
3.4088,7572.49077
3.4658,7434.17592
3.5211,7308.69506
3.5845,7152.77974
3.6355,6929.20886
3.6976,6982.62002
3.7447,6883.05584
3.7962,6830.44912
3.8597,6513.31672
3.9112,6449.4415
3.9692,6423.82566
4.0096,6458.56391
4.073,6276.41072
4.1225,6083.87535
4.1992,5991.96375
4.2417,6025.78628
4.2951,5674.43407
4.3647,5744.75143
4.4406,5765.47823
4.4472,5631.84916
4.5066,5441.21299
4.5734,5416.87534
4.6124,5551.81973
4.6823,5413.52338
4.7544,5221.06421
4.7816,5207.57653
4.8628,5155.4393
4.9156,5116.1779
4.9559,4820.87408
5.01,5106.28329
5.0736,4784.44262
5.1295,5004.23755
5.1846,4763.56154
5.2435,4748.41927
5.2902,4675.79873
5.3851,4483.73725
5.4099,4507.16438
5.4437,4483.93667
5.5105,4628.01656
5.5391,4421.33274
5.6126,4261.69585
5.6632,4224.57222
5.7323,4264.51404
5.7838,4272.05298
5.8302,4307.15867
5.8658,4241.13668
5.9485,4134.32604
6.01,4137.08548
6.0557,4021.97397
6.1123,4057.17111
6.1676,3824.31814
6.2312,3931.58057
6.2793,3886.99563
6.3339,3693.45928
6.4027,3791.05343
6.4522,3857.49618
6.4894,3774.81613
6.5044,3670.96568
6.6203,3855.95893
6.6607,3799.40817
6.7438,3698.81692
6.7764,3561.46051
6.8174,3460.79113
6.8829,3565.42711
7.0364,3614.06986
7.0295,3450.63428
7.0404,3378.98506
7.08,3352.82981
7.1396,3427.22758
7.1959,3424.93967
7.2876,3337.53684
7.3343,3455.82664
7.3717,3403.93957
7.4181,3311.99145
7.4829,3336.11405
7.5399,3225.3209
7.5848,3235.81999
7.6467,3295.00041
7.7088,3168.92235
7.7504,3311.5853
7.797,3232.75644
7.8421,3321.31984
7.9068,3181.15947
7.9748,3132.05574
8.023,3059.02244
8.1021,3106.14872
8.1521,3099.93347
8.1978,3005.95626
8.2573,2973.1421
8.3055,3076.01755
8.386,2942.45438
8.4319,2925.81046
8.4693,3177.91908
8.4912,2870.80361
8.504,2949.41901
8.516,2870.84276
8.525,2927.71516
8.5266,2896.40096
8.5239,2964.25271
8.521,3000.18055
8.5183,3000.69151
8.5157,2903.48051
8.5137,2971.79151
8.5115,2806.87299
8.5095,2926.34601
8.5076,2913.14142
8.5064,2896.01487
8.506,573253.16
2.907,714385.927
0.0015,887949.871
0.0016,1309222.01
0.0016,1011388.96
0.0017,1640790.66
0.0017,1553508.17
0.0018,1308046.67
0.0017,1209217.32
0.0018,1507925.62
0.0019,1521786.4
0.0018,1952836.8
0.0018,1805658.6
0.0019,2062565.73
0.0018,1938698.62
0.0019,2471891.33
0.0018,2263580.78
0.0018,1760646.29
0.0017,1784918.44
0.0017,2085199.77
0.0017,1800995.04
0.0017,2831975.95
0.0016,3341412.62
0.0015,2446885.6
0.0015,2180308.75
0.0014,2259722.29
0.0014,2794626.09
0.0013,3117184.78
0.0012,3753341.02
0.0011,3996538.71
0.0011,3753451.18
0.0011,5403235.11
0.0008,5254614.73
0.0007,67903.8283
0.3928,8671.95472
3.2833,7868.06457
3.5298,7436.40089
3.5895,7303.11655
3.6506,7100.30775
3.7024,6969.67203
3.7623,6792.09254
3.8191,6723.95954
3.8771,6582.57858
3.9194,6410.9369
3.9809,6190.8574
4.0392,6320.2668
4.0959,6006.05546
4.156,5912.3785
4.1905,5843.68716
4.2689,5786.08506
4.3399,5683.52902
4.3578,5591.58169
4.4272,5562.52691
4.4792,5663.32822
4.5341,5413.94784
4.5976,5313.01852
4.6514,5331.44797
4.7071,5222.20311
4.7632,5160.72949
4.8249,5080.08366
4.8584,5056.346
4.927,4962.55967
4.9748,4862.63701
5.0386,4853.89931
5.0881,4780.23005
5.1479,4654.6435
5.1956,4602.64304
5.2841,4543.67318
5.29,4520.85636
5.3514,4421.63186
5.4096,4241.51503
5.4692,4290.51844
5.5279,4233.27905
5.5822,4319.783
5.6385,4122.62465
5.6937,4116.47807
5.7491,4170.26434
5.7977,4043.47899
5.8587,4020.55291
5.9097,3957.46794
5.9765,3958.136
6.0289,3822.10625
6.0757,3866.80594
6.149,3717.57822
6.1929,3857.07699
6.2446,3637.20242
6.312,3625.74172
6.3597,3867.3826
6.416,3787.77275
6.4353,3699.46998
6.5179,3701.0032
6.5778,3700.66771
6.6453,3537.05775
6.6842,3610.28091
6.7323,3482.59811
6.7998,3474.88495
6.9548,3275.95884
6.9448,3377.55607
6.939,3265.07583
6.9551,3461.31329
7.0647,3333.1716
7.1303,3145.1089
7.1965,3344.52405
7.2375,3237.66048
7.2985,3315.22909
7.3412,3200.82365
7.4023,3256.54554
7.4658,3123.79754
7.5122,3066.61155
7.5783,3184.81278
7.6242,3103.15794
7.6803,2997.24174
7.721,3146.19719
7.7789,3187.87826
7.8412,3163.07809
7.8955,3087.33854
7.9536,3111.37813
8.0231,2837.91539
8.076,3088.29383
8.1347,2941.03112
8.1721,2921.39268
8.2353,2825.24477
8.2896,2963.25606
8.3605,2918.74625
8.4101,2920.06458
8.459,2887.67108
8.5122,2830.52546
8.52,2985.33524
8.5169,2973.12966
8.5152,2744.44045
8.5134,2837.3668
8.5115,2937.48326
8.5096,2780.61959
8.5078,2976.72899
8.5067,3049.76092
8.5059,2848.01963
8.505,2803.75795
8.5038,464620.653
7.1625,669299.075
0.0014,706077.322
0.0013,991594.82
0.0015,1195216.93
0.0015,1278520.42
0.0014,1365703.87
0.0016,1499581.66
0.0015,1457441.17
0.0017,1711340.55
0.0017,1575499.21
0.0017,1847271.23
0.0017,1630522.74
0.0017,1643626.72
0.0015,2530847.69
0.0015,2954055.6
0.0015,2049766.27
0.0014,1651334.31
0.0014,1721659.27
0.0013,1819794.29
0.0013,1952963.44
0.0012,1922132.92
0.0012,1861662.31
0.0011,1682518.45
0.001,1647724.66
0.0009,1634678.77
0.0009,1635043.08
0.0007,1788065.92
0.0005,88229.4141
0.2277,11852.8105
2.6335,10611.7262
2.8472,10266.6197
2.9147,9790.57803
2.9752,9458.33892
3.0308,9021.81176
3.0895,8784.44184
3.1386,8585.77868
3.198,8445.6712
3.2537,8254.16171
3.3097,8029.29249
3.3668,7734.42677
3.4201,7603.72987
3.4738,7400.74149
3.5349,7385.17973
3.5893,7241.33323
3.6405,6921.33019
3.7004,6802.02514
3.7549,6643.66234
3.8076,6580.25233
3.8633,6592.66275
3.917,6361.44978
3.9652,6350.98194
4.0286,6155.13607
4.0917,6009.66642
4.1438,5964.04724
4.1946,5788.6287
4.26,5777.24419
