Sensor, Timestamp, Value
LoadCell, 2024-05-06 14:32:29.253560, None
DMM, 2024-05-06 14:32:29.253560, 1288546.34
LoadCell, 2024-05-06 14:32:29.879424, 0.0044
DMM, 2024-05-06 14:32:29.879424, 1289784.93
LoadCell, 2024-05-06 14:32:29.901258, None
DMM, 2024-05-06 14:32:29.901258, 1289462.24
LoadCell, 2024-05-06 14:32:29.919957, None
DMM, 2024-05-06 14:32:29.919957, 1289520.58
LoadCell, 2024-05-06 14:32:29.939710, None
DMM, 2024-05-06 14:32:29.939710, 1289077.69
LoadCell, 2024-05-06 14:32:29.960136, None
DMM, 2024-05-06 14:32:29.960136, 1290477.96
LoadCell, 2024-05-06 14:32:29.979740, 0.0043
DMM, 2024-05-06 14:32:29.979740, 1288930.59
LoadCell, 2024-05-06 14:32:29.999231, None
DMM, 2024-05-06 14:32:29.999231, 1287166.25
LoadCell, 2024-05-06 14:32:30.022045, None
DMM, 2024-05-06 14:32:30.022045, 1290055.62
LoadCell, 2024-05-06 14:32:30.039307, None
DMM, 2024-05-06 14:32:30.039307, 1291247.58
LoadCell, 2024-05-06 14:32:30.059047, None
DMM, 2024-05-06 14:32:30.059047, 1291590.22
LoadCell, 2024-05-06 14:32:30.079744, 0.0043
DMM, 2024-05-06 14:32:30.079744, 1290899.72
LoadCell, 2024-05-06 14:32:30.094464, None
DMM, 2024-05-06 14:32:30.094464, 1288662.66
LoadCell, 2024-05-06 14:32:30.122159, None
DMM, 2024-05-06 14:32:30.122159, 1288812.89
LoadCell, 2024-05-06 14:32:30.140535, None
DMM, 2024-05-06 14:32:30.140535, 1286920.58
LoadCell, 2024-05-06 14:32:30.159867, None
DMM, 2024-05-06 14:32:30.159867, 1289899.54
LoadCell, 2024-05-06 14:32:30.179821, 0.0043
DMM, 2024-05-06 14:32:30.179821, 1288936.57
LoadCell, 2024-05-06 14:32:30.194379, None
DMM, 2024-05-06 14:32:30.194379, 1287635.62
LoadCell, 2024-05-06 14:32:30.219704, None
DMM, 2024-05-06 14:32:30.219704, 1288352.12
LoadCell, 2024-05-06 14:32:30.241252, None
DMM, 2024-05-06 14:32:30.241252, 1287924.91
LoadCell, 2024-05-06 14:32:30.259284, None
DMM, 2024-05-06 14:32:30.259284, 1287661.59
