Sensor, Timestamp, Value
LoadCell, 2024-05-06 16:07:47.357760, None
DMM, 2024-05-06 16:07:47.357760, 1400142.03
LoadCell, 2024-05-06 16:07:47.978343, 0.0042
DMM, 2024-05-06 16:07:47.978343, 1396406.71
LoadCell, 2024-05-06 16:07:48.002379, None
DMM, 2024-05-06 16:07:48.002379, 1394378.16
LoadCell, 2024-05-06 16:07:48.021843, None
DMM, 2024-05-06 16:07:48.021843, 1392397.31
LoadCell, 2024-05-06 16:07:48.041534, None
DMM, 2024-05-06 16:07:48.041534, 1393811.8
LoadCell, 2024-05-06 16:07:48.061747, None
DMM, 2024-05-06 16:07:48.061747, 1394578.12
LoadCell, 2024-05-06 16:07:48.081469, 0.0042
DMM, 2024-05-06 16:07:48.081469, 1394389.33
LoadCell, 2024-05-06 16:07:48.101586, None
DMM, 2024-05-06 16:07:48.101586, 1394268.23
LoadCell, 2024-05-06 16:07:48.123774, None
DMM, 2024-05-06 16:07:48.123774, 1391758.53
LoadCell, 2024-05-06 16:07:48.141719, None
DMM, 2024-05-06 16:07:48.141719, 1392545.9
LoadCell, 2024-05-06 16:07:48.160906, None
DMM, 2024-05-06 16:07:48.160906, 1392155.41
LoadCell, 2024-05-06 16:07:48.181428, 0.0042
DMM, 2024-05-06 16:07:48.181428, 1391648.54
LoadCell, 2024-05-06 16:07:48.201115, None
DMM, 2024-05-06 16:07:48.201115, 1390938.6
LoadCell, 2024-05-06 16:07:48.223358, None
DMM, 2024-05-06 16:07:48.223358, 1391463.97
LoadCell, 2024-05-06 16:07:48.241216, None
DMM, 2024-05-06 16:07:48.241216, 1390044.01
LoadCell, 2024-05-06 16:07:48.261526, None
DMM, 2024-05-06 16:07:48.261526, 1391416.52
LoadCell, 2024-05-06 16:07:48.281492, 0.0041
DMM, 2024-05-06 16:07:48.281492, 1393049.28
LoadCell, 2024-05-06 16:07:48.301471, None
DMM, 2024-05-06 16:07:48.301471, 1394053.17
LoadCell, 2024-05-06 16:07:48.321733, None
DMM, 2024-05-06 16:07:48.321733, 1393982.87
LoadCell, 2024-05-06 16:07:48.342794, None
DMM, 2024-05-06 16:07:48.342794, 1393036.33
LoadCell, 2024-05-06 16:07:48.360728, None
DMM, 2024-05-06 16:07:48.360728, 1392024.73
LoadCell, 2024-05-06 16:07:48.380767, 0.0042
DMM, 2024-05-06 16:07:48.380767, 1392824.75
LoadCell, 2024-05-06 16:07:48.401359, None
DMM, 2024-05-06 16:07:48.401359, 1392796.57
LoadCell, 2024-05-06 16:07:48.417075, None
DMM, 2024-05-06 16:07:48.417075, 1391906.34
