Sensor, Timestamp, Value
LoadCell, 2024-05-06 13:59:39.419175, None
DMM, 2024-05-06 13:59:39.419175, 1895786.45
LoadCell, 2024-05-06 13:59:40.059566, 0.0015
DMM, 2024-05-06 13:59:40.059566, 1895712.76
LoadCell, 2024-05-06 13:59:40.077257, None
DMM, 2024-05-06 13:59:40.077257, 1899845.07
LoadCell, 2024-05-06 13:59:40.097117, None
DMM, 2024-05-06 13:59:40.097117, 1901896.03
LoadCell, 2024-05-06 13:59:40.115464, None
DMM, 2024-05-06 13:59:40.115464, 1900491.11
LoadCell, 2024-05-06 13:59:40.134805, None
DMM, 2024-05-06 13:59:40.134805, 1905693.19
LoadCell, 2024-05-06 13:59:40.154885, 0.0016
DMM, 2024-05-06 13:59:40.154885, 1908070.32
LoadCell, 2024-05-06 13:59:40.175424, None
DMM, 2024-05-06 13:59:40.175424, 1911701.76
LoadCell, 2024-05-06 13:59:40.197142, None
DMM, 2024-05-06 13:59:40.197142, 1907628.56
LoadCell, 2024-05-06 13:59:40.214805, None
DMM, 2024-05-06 13:59:40.214805, 1906241.58
LoadCell, 2024-05-06 13:59:40.234737, None
DMM, 2024-05-06 13:59:40.234737, 1910983.41
LoadCell, 2024-05-06 13:59:40.255260, 0.0015
DMM, 2024-05-06 13:59:40.255260, 1918250.58
LoadCell, 2024-05-06 13:59:40.275437, None
DMM, 2024-05-06 13:59:40.275437, 1918575.01
LoadCell, 2024-05-06 13:59:40.287379, None
DMM, 2024-05-06 13:59:40.287379, 1914384.32
LoadCell, 2024-05-06 13:59:40.316548, None
DMM, 2024-05-06 13:59:40.316548, 1912290.07
LoadCell, 2024-05-06 13:59:40.334833, None
DMM, 2024-05-06 13:59:40.334833, 1917277.8
LoadCell, 2024-05-06 13:59:40.355325, 0.0015
DMM, 2024-05-06 13:59:40.355325, 1919580.3
LoadCell, 2024-05-06 13:59:40.375543, None
DMM, 2024-05-06 13:59:40.375543, 1917389.13
LoadCell, 2024-05-06 13:59:40.387351, None
DMM, 2024-05-06 13:59:40.387351, 1913010.55
LoadCell, 2024-05-06 13:59:40.418561, None
DMM, 2024-05-06 13:59:40.418561, 1911504.95
LoadCell, 2024-05-06 13:59:40.435056, None
DMM, 2024-05-06 13:59:40.435056, 1914751.22
LoadCell, 2024-05-06 13:59:40.454267, 0.0016
DMM, 2024-05-06 13:59:40.454267, 1918571.26
LoadCell, 2024-05-06 13:59:40.475404, None
DMM, 2024-05-06 13:59:40.475404, 1923653.86
LoadCell, 2024-05-06 13:59:40.495216, None
DMM, 2024-05-06 13:59:40.495216, 1929313.24
LoadCell, 2024-05-06 13:59:40.518552, None
DMM, 2024-05-06 13:59:40.518552, 1932293.04
LoadCell, 2024-05-06 13:59:40.535554, None
DMM, 2024-05-06 13:59:40.535554, 1921911.9
LoadCell, 2024-05-06 13:59:40.555187, 0.0016
DMM, 2024-05-06 13:59:40.555187, 1910890.03
LoadCell, 2024-05-06 13:59:40.575129, None
DMM, 2024-05-06 13:59:40.575129, 1907915.64
LoadCell, 2024-05-06 13:59:40.588334, None
DMM, 2024-05-06 13:59:40.588334, 1908583.02
LoadCell, 2024-05-06 13:59:40.616106, None
DMM, 2024-05-06 13:59:40.616106, 1910759.87
LoadCell, 2024-05-06 13:59:40.637574, None
DMM, 2024-05-06 13:59:40.637574, 1916341.82
LoadCell, 2024-05-06 13:59:40.655318, 0.0016
DMM, 2024-05-06 13:59:40.655318, 1915348.28
LoadCell, 2024-05-06 13:59:40.670583, None
DMM, 2024-05-06 13:59:40.670583, 1912729.03
LoadCell, 2024-05-06 13:59:40.687510, None
DMM, 2024-05-06 13:59:40.687510, 1913213.91
LoadCell, 2024-05-06 13:59:40.715944, None
DMM, 2024-05-06 13:59:40.715944, 1912957.66
LoadCell, 2024-05-06 13:59:40.736989, None
DMM, 2024-05-06 13:59:40.736989, 1911967.31
LoadCell, 2024-05-06 13:59:40.755472, 0.0015
DMM, 2024-05-06 13:59:40.755472, 1903111.12
LoadCell, 2024-05-06 13:59:40.771464, None
DMM, 2024-05-06 13:59:40.771464, 1903863.99
LoadCell, 2024-05-06 13:59:40.788624, None
DMM, 2024-05-06 13:59:40.788624, 1906473.78
LoadCell, 2024-05-06 13:59:40.815707, None
DMM, 2024-05-06 13:59:40.815707, 1908694.2
LoadCell, 2024-05-06 13:59:40.835733, None
DMM, 2024-05-06 13:59:40.835733, 1913003.24
LoadCell, 2024-05-06 13:59:40.857379, 0.0016
DMM, 2024-05-06 13:59:40.857379, 1911893.37
LoadCell, 2024-05-06 13:59:40.870639, None
DMM, 2024-05-06 13:59:40.870639, 1911719.81
LoadCell, 2024-05-06 13:59:40.887393, None
DMM, 2024-05-06 13:59:40.887393, 1914735.74
LoadCell, 2024-05-06 13:59:40.915875, None
DMM, 2024-05-06 13:59:40.915875, 1910938.59
LoadCell, 2024-05-06 13:59:40.935665, None
DMM, 2024-05-06 13:59:40.935665, 1912656.74
LoadCell, 2024-05-06 13:59:40.953753, 0.0015
DMM, 2024-05-06 13:59:40.953753, 1906542.15
LoadCell, 2024-05-06 13:59:40.975503, None
DMM, 2024-05-06 13:59:40.975503, 1897423.25
LoadCell, 2024-05-06 13:59:40.995908, None
DMM, 2024-05-06 13:59:40.995908, 1905892.5
LoadCell, 2024-05-06 13:59:41.015940, None
DMM, 2024-05-06 13:59:41.015940, 1907432.23
LoadCell, 2024-05-06 13:59:41.035273, None
DMM, 2024-05-06 13:59:41.035273, 1905493.12
LoadCell, 2024-05-06 13:59:41.055915, 0.0016
DMM, 2024-05-06 13:59:41.055915, 1908066.87
LoadCell, 2024-05-06 13:59:41.077512, None
DMM, 2024-05-06 13:59:41.077512, 1901140.01
LoadCell, 2024-05-06 13:59:41.082996, None
