Sensor, Timestamp, Value
LoadCell, 2024-05-10 17:21:01.725652, None
DMM, 2024-05-10 17:21:01.725652, 2074329.95
LoadCell, 2024-05-10 17:21:02.412695, 0.0012
DMM, 2024-05-10 17:21:02.412695, 2093590.29
LoadCell, 2024-05-10 17:21:02.430936, None
DMM, 2024-05-10 17:21:02.430936, 2085197.44
LoadCell, 2024-05-10 17:21:02.450781, None
DMM, 2024-05-10 17:21:02.450781, 2073886.77
LoadCell, 2024-05-10 17:21:02.469404, None
DMM, 2024-05-10 17:21:02.469404, 2072744.53
LoadCell, 2024-05-10 17:21:02.486718, None
DMM, 2024-05-10 17:21:02.486718, 2085030.69
LoadCell, 2024-05-10 17:21:02.502314, 0.0013
DMM, 2024-05-10 17:21:02.502314, 2094656.14
LoadCell, 2024-05-10 17:21:02.532152, None
DMM, 2024-05-10 17:21:02.532152, 2084574.53
LoadCell, 2024-05-10 17:21:02.550956, None
DMM, 2024-05-10 17:21:02.550956, 2072480.67
LoadCell, 2024-05-10 17:21:02.569312, None
DMM, 2024-05-10 17:21:02.569312, 2073494.54
LoadCell, 2024-05-10 17:21:02.596977, None
DMM, 2024-05-10 17:21:02.596977, 2088119.45
LoadCell, 2024-05-10 17:21:02.601016, 0.0012
DMM, 2024-05-10 17:21:02.601016, 2104326.6
LoadCell, 2024-05-10 17:21:02.631839, None
DMM, 2024-05-10 17:21:02.631839, 2096891.28
LoadCell, 2024-05-10 17:21:02.650650, None
DMM, 2024-05-10 17:21:02.650650, 2083317.6
LoadCell, 2024-05-10 17:21:02.669276, None
DMM, 2024-05-10 17:21:02.669276, 2083907.91
LoadCell, 2024-05-10 17:21:02.685275, None
DMM, 2024-05-10 17:21:02.685275, 2094294.56
LoadCell, 2024-05-10 17:21:02.713461, 0.0014
DMM, 2024-05-10 17:21:02.713461, 2104165.11
LoadCell, 2024-05-10 17:21:02.730268, None
DMM, 2024-05-10 17:21:02.730268, 2095396.46
LoadCell, 2024-05-10 17:21:02.750483, None
DMM, 2024-05-10 17:21:02.750483, 2078232.75
LoadCell, 2024-05-10 17:21:02.770032, None
DMM, 2024-05-10 17:21:02.770032, 2079359.4
LoadCell, 2024-05-10 17:21:02.785700, None
DMM, 2024-05-10 17:21:02.785700, 2091938.91
LoadCell, 2024-05-10 17:21:02.812829, 0.0013
DMM, 2024-05-10 17:21:02.812829, 2102440.79
LoadCell, 2024-05-10 17:21:02.831338, None
DMM, 2024-05-10 17:21:02.831338, 2085759.99
LoadCell, 2024-05-10 17:21:02.851253, None
DMM, 2024-05-10 17:21:02.851253, 2068653.87
LoadCell, 2024-05-10 17:21:02.870352, None
DMM, 2024-05-10 17:21:02.870352, 2066830.06
LoadCell, 2024-05-10 17:21:02.885705, None
DMM, 2024-05-10 17:21:02.885705, 2076940.39
LoadCell, 2024-05-10 17:21:02.903549, 0.0013
