Sensor, Timestamp, Value
LoadCell, 2024-05-10 16:39:58.910854, None
DMM, 2024-05-10 16:39:58.910854, 3523380.94
LoadCell, 2024-05-10 16:39:59.606399, None
DMM, 2024-05-10 16:39:59.606399, 3965360.76
LoadCell, 2024-05-10 16:39:59.623508, None
DMM, 2024-05-10 16:39:59.623508, 3990273.22
LoadCell, 2024-05-10 16:39:59.644604, 0.0001
DMM, 2024-05-10 16:39:59.644604, 3938837.36
LoadCell, 2024-05-10 16:39:59.661119, None
DMM, 2024-05-10 16:39:59.661119, 3935014.88
LoadCell, 2024-05-10 16:39:59.691335, None
DMM, 2024-05-10 16:39:59.691335, 3993341.52
LoadCell, 2024-05-10 16:39:59.709278, None
DMM, 2024-05-10 16:39:59.709278, 4190687.1
LoadCell, 2024-05-10 16:39:59.729896, None
DMM, 2024-05-10 16:39:59.729896, 4317026.95
LoadCell, 2024-05-10 16:39:59.747101, 0.0001
DMM, 2024-05-10 16:39:59.747101, 4328757.46
LoadCell, 2024-05-10 16:39:59.755598, None
DMM, 2024-05-10 16:39:59.755598, 4289811.45
LoadCell, 2024-05-10 16:39:59.793201, None
DMM, 2024-05-10 16:39:59.793201, 4273812.74
LoadCell, 2024-05-10 16:39:59.809581, None
DMM, 2024-05-10 16:39:59.809581, 4257647.11
LoadCell, 2024-05-10 16:39:59.827476, None
DMM, 2024-05-10 16:39:59.827476, 4247189.37
LoadCell, 2024-05-10 16:39:59.848638, 0.0001
DMM, 2024-05-10 16:39:59.848638, 4265546.83
LoadCell, 2024-05-10 16:39:59.869446, None
DMM, 2024-05-10 16:39:59.869446, 4290904.33
LoadCell, 2024-05-10 16:39:59.890233, None
DMM, 2024-05-10 16:39:59.890233, 4315769.24
LoadCell, 2024-05-10 16:39:59.912027, None
DMM, 2024-05-10 16:39:59.912027, 4268899.35
LoadCell, 2024-05-10 16:39:59.928980, None
DMM, 2024-05-10 16:39:59.928980, 4342336.48
LoadCell, 2024-05-10 16:39:59.944582, 0.0001
DMM, 2024-05-10 16:39:59.944582, 4384320.14
LoadCell, 2024-05-10 16:39:59.961271, None
DMM, 2024-05-10 16:39:59.961271, 4314431.0
LoadCell, 2024-05-10 16:39:59.990692, None
DMM, 2024-05-10 16:39:59.990692, 4298047.35
LoadCell, 2024-05-10 16:40:00.010940, None
DMM, 2024-05-10 16:40:00.010940, 4250506.26
LoadCell, 2024-05-10 16:40:00.029021, None
DMM, 2024-05-10 16:40:00.029021, 4246203.1
LoadCell, 2024-05-10 16:40:00.045212, 0.0001
DMM, 2024-05-10 16:40:00.045212, 4267842.67
LoadCell, 2024-05-10 16:40:00.062020, None
DMM, 2024-05-10 16:40:00.062020, 4293332.95
LoadCell, 2024-05-10 16:40:00.089417, None
DMM, 2024-05-10 16:40:00.089417, 4322685.54
LoadCell, 2024-05-10 16:40:00.109427, None
DMM, 2024-05-10 16:40:00.109427, 4396315.99
LoadCell, 2024-05-10 16:40:00.128175, None
DMM, 2024-05-10 16:40:00.128175, 4328801.62
LoadCell, 2024-05-10 16:40:00.144717, 0.0002
DMM, 2024-05-10 16:40:00.144717, 4328428.81
LoadCell, 2024-05-10 16:40:00.160337, None
DMM, 2024-05-10 16:40:00.160337, 4349070.17
LoadCell, 2024-05-10 16:40:00.189645, None
DMM, 2024-05-10 16:40:00.189645, 4371139.53
LoadCell, 2024-05-10 16:40:00.209027, None
DMM, 2024-05-10 16:40:00.209027, 4381590.97
LoadCell, 2024-05-10 16:40:00.228529, None
DMM, 2024-05-10 16:40:00.228529, 4376937.1
LoadCell, 2024-05-10 16:40:00.244798, 0.0001
DMM, 2024-05-10 16:40:00.244798, 4361889.93
LoadCell, 2024-05-10 16:40:00.261432, None
DMM, 2024-05-10 16:40:00.261432, 4174015.83
LoadCell, 2024-05-10 16:40:00.290472, None
DMM, 2024-05-10 16:40:00.290472, 4073478.1
LoadCell, 2024-05-10 16:40:00.308803, None
DMM, 2024-05-10 16:40:00.308803, 4077430.52
LoadCell, 2024-05-10 16:40:00.328119, None
DMM, 2024-05-10 16:40:00.328119, 4124390.95
LoadCell, 2024-05-10 16:40:00.348616, 0.0001
DMM, 2024-05-10 16:40:00.348616, 4180000.52
LoadCell, 2024-05-10 16:40:00.357186, None
DMM, 2024-05-10 16:40:00.357186, 4212981.91
LoadCell, 2024-05-10 16:40:00.390474, None
DMM, 2024-05-10 16:40:00.390474, 4260114.78
LoadCell, 2024-05-10 16:40:00.410287, None
DMM, 2024-05-10 16:40:00.410287, 4277482.52
LoadCell, 2024-05-10 16:40:00.428032, None
DMM, 2024-05-10 16:40:00.428032, 4279503.74
LoadCell, 2024-05-10 16:40:00.449183, 0.0001
DMM, 2024-05-10 16:40:00.449183, 4276200.85
LoadCell, 2024-05-10 16:40:00.456341, None
DMM, 2024-05-10 16:40:00.456341, 4229742.47
LoadCell, 2024-05-10 16:40:00.489747, None
