Load (lbf),Resistance (Ohms)
0.00058,739800.582
0.0005,742765.137
0.00056,742158.633
0.00057,733086.056
0.00054,727444.493
0.00056,701894.345
0.0005,701862.703
0.00046,716256.862
0.00059,715523.941
0.00044,704269.263
0.00058,703080.478
0.00058,697033.077
0.00051,703110.782
0.00044,718812.688
0.00049,701650.711
0.00047,681161.367
0.00033,671188.412
0.00056,664726.562
0.0004,656615.762
0.00042,666201.952
0.0006,679085.676
0.00047,675529.125
0.0005,651162.818
0.0004,643991.126
0.00042,649825.476
0.00044,662056.912
0.00054,638973.535
0.00038,630939.066
0.00039,708534.396
0.0005,703418.27
0.00043,822908.621
0.00038,492126.071
0.00045,122336.925
0.00038,153951.399
0.0004,872344.721
0.00037,152051.095
0.0003,496857.448
0.00036,373477.505
0.00042,193379.044
0.00231,438929.263
0.12168,63008.1968
1.03867,124373.063
0.98478,109352.709
1.06288,109181.986
1.19199,101336.33
1.16732,94273.84
1.17839,89170.9632
1.29422,84588.8692
1.38028,78056.4968
1.4555,69791.7007
1.52184,63707.1205
1.59364,59616.5764
1.66228,55152.0541
1.72809,51419.1886
1.79676,49167.5595
1.8642,46672.0898
1.92861,43397.8287
1.99777,40796.6068
2.0597,39680.1095
2.13288,36519.3811
2.20396,34362.1774
2.26732,32650.2767
2.33569,30326.2166
2.40663,29027.6409
2.47308,27809.2379
2.53852,26239.1427
2.58951,24869.2978
2.67279,23044.9718
2.738,21991.9578
2.80003,21231.9813
2.86662,19534.9897
2.94308,19077.6241
3.003,17800.8627
3.06485,17190.3476
3.13134,16270.8837
3.20333,14862.8184
3.28409,14424.7859
3.34443,13759.3768
3.40658,13249.4148
3.47421,12608.3459
3.54576,12504.3998
3.61144,12083.5235
3.66788,11545.5038
3.74045,11265.715
3.80526,10937.4672
3.87062,10465.4132
3.93744,10250.0766
3.99897,9911.22689
4.07042,9605.75659
4.14036,9368.03448
4.20848,9025.98498
4.26449,8956.44727
4.33105,8700.05671
4.40062,8508.44747
4.46844,8121.79048
4.52858,7991.65185
4.60942,7846.68396
4.66624,7537.66427
4.74445,7296.21861
4.80667,7194.30123
4.8771,7067.69523
4.93602,6817.53723
5.00803,6688.19768
5.06827,6411.30868
5.13888,6367.4825
5.18408,6209.34613
5.27396,6149.23369
5.3391,5904.56391
5.39648,5845.48621
5.46755,5752.80823
5.544,5509.10536
5.64161,5544.78029
5.65088,5460.1916
5.72054,5424.52951
5.79477,5260.4889
5.85956,5208.35359
5.9416,5112.00501
6.00925,4939.72705
6.07407,4995.84638
6.12438,5073.20899
6.18853,4829.87634
6.26074,4718.66233
6.33105,4684.70026
6.39628,4631.36923
6.46992,4563.60272
6.53197,4393.17303
6.59893,4311.25512
6.67464,4311.81669
6.73302,4274.79493
6.79802,4222.11637
6.87197,4235.51894
6.92732,4007.37678
7.0018,4088.37915
7.05675,3915.57455
7.12969,3907.14207
7.20681,4034.32606
7.27158,3832.75735
7.32896,3795.73353
7.38328,3874.22626
7.46552,3614.58336
7.52817,3613.53654
7.58953,3687.97042
7.67733,3351.64996
7.75369,3625.31943
7.78802,3411.84311
7.83368,3476.82215
7.93249,3395.49604
7.99181,3339.45308
8.04681,3362.84215
8.11029,3222.40581
8.18844,3267.99484
8.27271,3294.18272
8.32454,3170.25921
8.38513,3080.975
8.46758,3127.98787
8.52173,3139.88522
8.62805,2957.36876
8.65776,2921.02529
8.7371,2946.92517
8.78074,2899.5079
8.86075,2950.1411
8.91333,3050.58444
8.98748,3037.51841
9.06573,2878.85528
9.1366,2827.18869
9.18596,2868.74715
9.25278,2908.39864
9.31166,2745.99993
9.38943,2719.80332
9.46813,2697.03175
9.52947,2710.87699
9.58032,2789.78649
9.66617,2807.49916
9.71509,2715.65151
9.80277,2641.38877
9.86718,2525.7389
9.90935,2540.03763
9.99138,2533.66834
10.0099,2651.37704
10.0131,2597.59515
10.0171,2676.73539
10.0175,2675.34349
10.0217,2627.68163
10.026,2496.80168
10.0272,2586.88478
10.0275,2546.6831
10.0283,2591.59338
10.0285,2562.41335
10.0282,246874.688
9.36808,427646.776
0.00156,485514.767
0.00147,522562.029
0.00127,521721.226
0.00115,487603.601
0.0012,595358.736
0.001,635062.418
0.00098,567415.303
0.00093,595281.777
0.00089,580616.902
0.0008,596720.57
0.00085,619780.009
0.0007,610858.199
0.00074,606129.834
0.0007,624968.44
0.00067,655622.191
0.00074,662104.473
0.00058,651137.307
0.00053,700724.351
0.00059,771025.379
0.00063,773225.488
0.00065,765632.932
0.00045,713393.207
0.0006,747334.371
0.0005,609817.38
0.00046,614961.484
0.00056,620324.87
0.0005,675835.971
0.0005,683235.915
0.00043,700550.604
0.00043,690839.444
0.00043,761748.906
0.00042,868896.873
0.00039,791853.566
0.00035,749548.946
0.0004,767479.305
0.00045,813327.948
0.00043,804150.247
0.0004,839034.378
0.00037,865900.115
0.00039,962844.942
0.00109,899766.378
0.00315,832783.459
0.0065,237581.776
0.11278,5973.76271
4.28129,23103.159
4.89979,5173.8469
4.38521,10683.3233
4.85282,7484.34519
4.57606,7187.0745
4.86932,7252.68652
4.85582,7175.92682
4.84863,6799.03287
4.99735,6425.03364
5.08964,6293.39621
5.15495,6107.42882
5.22684,6021.02769
5.29692,5884.43607
5.35772,5691.71342
5.42464,5732.1936
5.49899,5372.33861
5.63591,5411.25845
5.64079,5442.70284
5.66992,5298.96938
5.74277,5180.11227
5.81917,5016.28487
5.87904,5094.41806
5.9463,4990.96991
6.02539,4866.72993
6.0988,4833.14806
6.1411,4698.958
6.20471,4554.8394
6.28324,4739.74931
6.336,4479.24756
6.40606,4358.55952
6.5051,4458.93268
6.55689,4381.71419
6.61949,4189.7597
6.69865,4240.19879
6.75639,4064.73666
6.82168,4049.89647
6.89421,3945.74625
6.96016,4038.10249
7.03165,3952.05695
7.07857,3853.72077
7.17573,3787.86074
7.22175,3758.10821
7.28478,3646.12587
7.36314,3716.79922
7.40822,3640.93749
7.46748,3700.17953
7.55604,3524.35847
7.64012,3509.58776
7.68969,3432.71844
7.76513,3490.40093
7.8236,3296.64856
7.90939,3397.07663
7.98756,3331.70906
8.02927,3330.24278
8.06533,3259.34789
8.13034,3195.32317
8.20309,3123.17321
8.2837,3112.84162
8.35347,3104.16695
8.40879,3151.76274
8.47325,3007.71791
