Load (lbf),Resistance (Ohms)
1e-05,804679.506
0.00015,803205.542
9e-05,802789.524
4e-05,809512.049
7e-05,806736.672
2e-05,807556.15
0.00012,809754.174
2e-05,809952.866
3e-05,810558.753
0.0,813675.132
0.00011,815408.59
7e-05,814430.019
4e-05,815435.036
8e-05,818792.89
9e-05,821842.567
0.0,822133.339
0.0001,818179.788
3e-05,816048.604
1e-05,822760.059
5e-05,819117.371
3e-05,818516.323
2e-05,817415.251
1e-05,814427.103
7e-05,813839.802
4e-05,813776.728
0.0,815866.014
2e-05,816724.368
7e-05,818809.853
1e-05,817315.267
2e-05,816887.87
1e-05,817906.766
2e-05,813864.987
0.0,695724.251
1e-05,722994.482
4e-05,747546.685
3e-05,251005.755
9e-05,202454.968
3e-05,162292.407
7e-05,156656.739
0.0,144764.676
0.00122,139255.789
0.00565,139413.284
0.63673,136138.316
0.95566,130367.501
1.0101,127853.846
1.07253,126703.968
1.13738,124002.846
1.19727,119199.288
1.26013,116600.464
1.32069,106025.327
1.38503,101379.42
1.44653,93832.6909
1.50944,86968.2809
1.57161,81468.9617
1.63381,76936.5249
1.6989,71493.4202
1.76259,66840.4525
1.82471,61473.2452
1.88478,58718.7849
1.94457,55867.5016
2.00786,54387.4203
2.07278,50280.1097
2.13153,47832.4754
2.19413,44745.5678
2.25971,42500.0518
2.31943,40620.145
2.38896,37035.204
2.44941,34936.4108
2.5084,32924.5277
2.57131,31951.845
2.63196,30298.528
2.69406,28599.2748
2.75417,26629.5119
2.8226,24982.7892
2.87889,23742.1983
2.94382,22544.4285
3.0062,21295.2721
3.07532,20107.7175
3.1244,19309.8945
3.1937,18491.2851
3.25258,17990.8147
3.31544,17038.7
3.37741,16218.4379
3.43827,15721.4044
3.51046,15158.0928
3.55425,14715.8643
3.62042,14224.9246
3.69251,13684.3434
3.75783,13121.8978
3.82093,12907.0918
3.87662,12508.7034
3.93921,12178.4283
4.00329,11636.058
4.06385,11290.8028
4.12424,10842.4393
4.19016,10542.8598
4.25921,10254.9796
4.30511,9868.26831
4.37266,9722.294
4.42937,9387.88568
4.50258,9118.27275
4.5557,8949.36929
4.6254,8580.89306
4.67658,8273.33732
4.74613,8189.29271
4.80117,8121.23459
4.86883,7890.97928
4.93604,7756.39241
4.98963,7549.71615
5.05311,7441.13067
5.11668,7180.80487
5.1757,7219.72065
5.24522,7067.35353
5.30708,6778.04315
5.36535,6598.36647
5.43716,6571.82643
5.48488,6547.48752
5.55541,6368.32238
5.62244,6370.43582
5.6892,6118.52225
5.73724,6077.47045
5.80185,5906.32483
5.86792,5815.90124
5.92917,5770.46697
5.99222,5559.91411
6.05538,5369.92089
6.1136,5442.97935
6.17114,5287.14384
6.24218,5273.30818
6.29892,4973.85937
6.36142,4963.15398
6.43952,4902.94574
6.49917,4812.2886
6.56049,4774.13786
6.6119,4769.75041
6.67668,4711.54709
6.74345,4692.73321
6.79774,4704.59444
6.86424,4703.99617
6.93698,4426.12657
6.9895,4477.07097
7.05014,4314.98336
7.12972,4355.53043
7.17956,4261.90561
7.23658,4195.31204
7.31355,4263.74533
7.36334,4097.41538
7.42894,4168.95371
7.48225,3933.26579
7.53336,3858.71458
7.53368,4115.55322
7.52907,3960.28275
7.52508,4031.02558
7.52159,3944.96106
7.51859,3879.55045
7.51577,3958.94164
7.51323,3886.44297
7.51085,3919.6133
7.50864,184116.48
7.44984,567176.385
0.00157,515391.337
0.00155,524579.644
0.0014,612169.622
0.00135,558055.149
0.00122,530283.172
0.00121,583953.071
0.001,571676.204
0.00112,668941.631
0.001,707226.184
0.0011,727484.855
0.00101,711913.824
0.00099,694176.653
0.00102,630680.527
0.00091,655770.214
0.00087,698945.264
0.00086,765134.297
0.00079,778008.487
0.00081,856360.343
0.00078,771042.783
0.00084,738301.738
0.00086,778184.258
0.00073,819206.734
0.00085,845406.533
0.0015,593296.964
0.00346,652593.1
0.0065,346994.639
0.03704,33733.0471
2.76836,29137.0889
2.6658,25661.8984
2.83843,23993.7206
2.88767,22323.0992
2.95672,21183.7309
3.02109,20218.3768
3.06977,19147.8274
3.1411,17886.3885
3.2043,17162.0063
3.26117,16597.5189
3.32671,15839.1329
3.38353,15190.6231
3.45398,14508.9662
3.5111,14041.736
3.57466,13533.6625
3.64742,13070.2641
3.70376,12728.1868
3.76864,12433.6294
3.81191,12039.9932
3.86599,11579.7738
3.93644,11103.1241
3.98824,10860.5569
4.06427,10662.8176
4.12395,10274.3651
4.19517,10118.6426
4.24251,9695.93771
4.31416,9393.02003
4.36877,9191.52891
4.42635,8985.06067
4.50397,8805.31482
4.55415,8650.16746
4.61861,8235.575
4.67852,8080.79093
4.74685,7998.92758
4.80621,7916.23434
4.86886,7859.12743
4.9391,7560.82955
4.98809,7462.68627
5.05419,7332.62821
5.12467,7312.71987
5.17744,7056.03123
5.24726,6765.24443
5.30526,6798.94761
5.36469,6564.89871
5.43642,6560.31238
5.48448,6253.57988
5.55417,6280.4852
5.6266,6156.05282
5.6929,6016.39555
5.74036,5877.78314
5.79974,5828.75216
5.86464,5675.11058
5.92977,5561.00039
5.99296,5580.97137
6.05824,5267.73475
6.1121,5484.43782
6.17283,5354.51082
6.24255,5206.15554
6.30347,5086.61784
6.35858,5048.64694
6.4448,4980.97564
6.50497,4922.81647
6.5611,4868.04614
6.61104,4747.56915
6.67185,4773.12971
6.74808,4636.647
6.7947,4758.30187
6.86264,4532.91982
6.93586,4270.04245
6.99787,4417.29864
7.04598,4363.81075
7.12282,4363.01513
7.18977,4295.11739
7.23498,4072.44677
7.31128,4248.17248
7.37173,4124.77923
7.4261,4003.43609
7.4859,4162.00809
7.51942,3986.12513
7.52711,4050.99983
7.52627,4048.02005
7.52298,3917.17356
7.52,3890.82353
7.51727,3799.79108
7.51496,3878.28989
7.51262,3971.83234
7.51048,3976.71573
7.50837,4053.08452
7.50637,3961.8343
7.50455,488241.164
3.8462,494611.208
0.00187,478255.197
0.0017,542451.204
0.00154,608549.441
0.00148,532204.379
0.00134,535567.291
0.00134,636490.441
0.00135,672757.066
0.00119,609593.314
0.00122,646633.954
0.0012,680178.809
0.0012,671652.992
0.00101,699587.876
0.00119,695448.567
0.00108,595443.54
0.00105,662919.612
0.00108,715221.311
0.00103,639361.039
0.00098,724226.284
0.00096,775014.157
0.00094,732431.166
0.00099,707843.27
0.00101,729355.208
0.00098,739290.546
0.00166,732580.584
0.00354,686031.895
0.00653,444334.035
0.02979,33449.8223
2.73813,29405.589
2.6484,25622.8133
2.79598,23249.7708
2.8564,22175.3065
2.92089,21143.0822
2.97838,19874.8742
3.04152,18863.4365
3.10405,18069.0752
3.1583,17131.6571
3.22384,16547.1076
3.29664,15694.3102
3.34239,15051.8592
3.41738,14421.5956
3.46886,13807.6772
3.54141,13365.4262
3.59501,12787.4957
3.67503,12479.3446
3.74126,12198.8829
3.77575,11973.8469
3.82911,11604.5027
3.88586,11131.1759
3.95532,10787.5519
4.016,10389.0422
4.08479,10257.0404
4.14066,9911.94925
4.21596,9512.71193
4.26829,9395.80745
4.334,9117.87858
4.38566,8986.70548
4.46265,8887.39031
4.51812,8555.36557
4.58293,8220.38072
4.63716,8098.86413
4.70726,7969.98166
4.76431,7691.23285
4.82823,7339.10731
4.89214,7468.03788
4.95869,7223.5701
5.00715,7201.41487
5.07125,7013.37909
5.13871,6811.55877
5.20173,6631.63193
5.27259,6565.38949
5.32305,6437.76032
5.40211,6328.86288
5.44582,6267.36629
5.50314,6092.50583
5.57848,5998.31385
5.64892,5854.14692
5.70468,5747.03916
